adm1_name,year_month,country,baseline_method,value,indicator
Badakhshan,2004-01,Afghanistan,none,-0.021092547666666666,ndvi_absolute
Badakhshan,2004-02,Afghanistan,none,-0.016130564333333333,ndvi_absolute
Badakhshan,2004-03,Afghanistan,none,0.0014099732999999998,ndvi_absolute
Badakhshan,2004-04,Afghanistan,none,0.03902303633333334,ndvi_absolute
Badakhshan,2004-05,Afghanistan,none,0.09756649333333334,ndvi_absolute
Badakhshan,2004-06,Afghanistan,none,0.15899859000000002,ndvi_absolute
Badakhshan,2004-07,Afghanistan,none,0.18386057666666666,ndvi_absolute
Badakhshan,2004-08,Afghanistan,none,0.17383433333333334,ndvi_absolute
Badakhshan,2004-09,Afghanistan,none,0.14203932,ndvi_absolute
Badakhshan,2004-10,Afghanistan,none,0.08522873766666667,ndvi_absolute
Badakhshan,2004-11,Afghanistan,none,0.025543097,ndvi_absolute
Badakhshan,2004-12,Afghanistan,none,-0.0039591769,ndvi_absolute
Badakhshan,2005-01,Afghanistan,none,-0.017619245000000002,ndvi_absolute
Badakhshan,2005-02,Afghanistan,none,-0.017891542333333333,ndvi_absolute
Badakhshan,2005-03,Afghanistan,none,-0.005335172333333333,ndvi_absolute
Badakhshan,2005-04,Afghanistan,none,0.022184811999999998,ndvi_absolute
Badakhshan,2005-05,Afghanistan,none,0.07354431,ndvi_absolute
Badakhshan,2005-06,Afghanistan,none,0.1462985516666667,ndvi_absolute
Badakhshan,2005-07,Afghanistan,none,0.19537322666666668,ndvi_absolute
Badakhshan,2005-08,Afghanistan,none,0.19030911333333334,ndvi_absolute
Badakhshan,2005-09,Afghanistan,none,0.15932815666666666,ndvi_absolute
Badakhshan,2005-10,Afghanistan,none,0.11258797666666666,ndvi_absolute
Badakhshan,2005-11,Afghanistan,none,0.050473567999999996,ndvi_absolute
Badakhshan,2005-12,Afghanistan,none,0.007408266300000001,ndvi_absolute
Badakhshan,2006-01,Afghanistan,none,-0.014287523333333335,ndvi_absolute
Badakhshan,2006-02,Afghanistan,none,-0.013771615333333334,ndvi_absolute
Badakhshan,2006-03,Afghanistan,none,-0.0021040574999999996,ndvi_absolute
Badakhshan,2006-04,Afghanistan,none,0.030891674999999997,ndvi_absolute
Badakhshan,2006-05,Afghanistan,none,0.10198211666666668,ndvi_absolute
Badakhshan,2006-06,Afghanistan,none,0.16798691666666665,ndvi_absolute
Badakhshan,2006-07,Afghanistan,none,0.18087537,ndvi_absolute
Badakhshan,2006-08,Afghanistan,none,0.16088403333333334,ndvi_absolute
Badakhshan,2006-09,Afghanistan,none,0.13939794666666666,ndvi_absolute
Badakhshan,2006-10,Afghanistan,none,0.10947406,ndvi_absolute
Badakhshan,2006-11,Afghanistan,none,0.04743596866666666,ndvi_absolute
Badakhshan,2006-12,Afghanistan,none,0.0029527303,ndvi_absolute
Badakhshan,2007-01,Afghanistan,none,-0.007023265133333334,ndvi_absolute
Badakhshan,2007-02,Afghanistan,none,-0.004880128933333333,ndvi_absolute
Badakhshan,2007-03,Afghanistan,none,0.0024913160333333334,ndvi_absolute
Badakhshan,2007-04,Afghanistan,none,0.046719130666666664,ndvi_absolute
Badakhshan,2007-05,Afghanistan,none,0.13033075000000002,ndvi_absolute
Badakhshan,2007-06,Afghanistan,none,0.18643767,ndvi_absolute
Badakhshan,2007-07,Afghanistan,none,0.19154978666666667,ndvi_absolute
Badakhshan,2007-08,Afghanistan,none,0.16585182333333334,ndvi_absolute
Badakhshan,2007-09,Afghanistan,none,0.13702239,ndvi_absolute
Badakhshan,2007-10,Afghanistan,none,0.11637799866666666,ndvi_absolute
Badakhshan,2007-11,Afghanistan,none,0.09295687866666667,ndvi_absolute
Badakhshan,2007-12,Afghanistan,none,0.042733179,ndvi_absolute
Badakhshan,2008-01,Afghanistan,none,-0.003977474666666667,ndvi_absolute
Badakhshan,2008-02,Afghanistan,none,-0.008387144233333333,ndvi_absolute
Badakhshan,2008-03,Afghanistan,none,0.011711413700000001,ndvi_absolute
Badakhshan,2008-04,Afghanistan,none,0.049983903333333336,ndvi_absolute
Badakhshan,2008-05,Afghanistan,none,0.11796781666666667,ndvi_absolute
Badakhshan,2008-06,Afghanistan,none,0.17176590333333333,ndvi_absolute
Badakhshan,2008-07,Afghanistan,none,0.16902011333333333,ndvi_absolute
Badakhshan,2008-08,Afghanistan,none,0.14408061666666666,ndvi_absolute
Badakhshan,2008-09,Afghanistan,none,0.12503084666666667,ndvi_absolute
Badakhshan,2008-10,Afghanistan,none,0.09660415,ndvi_absolute
Badakhshan,2008-11,Afghanistan,none,0.048140027333333335,ndvi_absolute
Badakhshan,2008-12,Afghanistan,none,0.0137089112,ndvi_absolute
Badakhshan,2009-01,Afghanistan,none,-0.0116871635,ndvi_absolute
Badakhshan,2009-02,Afghanistan,none,-0.016852275,ndvi_absolute
Badakhshan,2009-03,Afghanistan,none,-0.00691359476,ndvi_absolute
Badakhshan,2009-04,Afghanistan,none,0.020617026333333337,ndvi_absolute
Badakhshan,2009-05,Afghanistan,none,0.07127544333333334,ndvi_absolute
Badakhshan,2009-06,Afghanistan,none,0.14119067,ndvi_absolute
Badakhshan,2009-07,Afghanistan,none,0.17967544,ndvi_absolute
Badakhshan,2009-08,Afghanistan,none,0.17941599666666666,ndvi_absolute
Badakhshan,2009-09,Afghanistan,none,0.15591147000000002,ndvi_absolute
Badakhshan,2009-10,Afghanistan,none,0.12095441666666668,ndvi_absolute
Badakhshan,2009-11,Afghanistan,none,0.050565736,ndvi_absolute
Badakhshan,2009-12,Afghanistan,none,0.0014141259566666671,ndvi_absolute
Badakhshan,2010-01,Afghanistan,none,-0.0055208378,ndvi_absolute
Badakhshan,2010-02,Afghanistan,none,-0.008488604,ndvi_absolute
Badakhshan,2010-03,Afghanistan,none,0.0008992604333333334,ndvi_absolute
Badakhshan,2010-04,Afghanistan,none,0.04144990466666667,ndvi_absolute
Badakhshan,2010-05,Afghanistan,none,0.10234979033333334,ndvi_absolute
Badakhshan,2010-06,Afghanistan,none,0.16002138333333335,ndvi_absolute
Badakhshan,2010-07,Afghanistan,none,0.18819747333333334,ndvi_absolute
Badakhshan,2010-08,Afghanistan,none,0.18055053,ndvi_absolute
Badakhshan,2010-09,Afghanistan,none,0.15064147,ndvi_absolute
Badakhshan,2010-10,Afghanistan,none,0.11890421133333333,ndvi_absolute
Badakhshan,2010-11,Afghanistan,none,0.10107128666666666,ndvi_absolute
Badakhshan,2010-12,Afghanistan,none,0.07509944633333333,ndvi_absolute
Badakhshan,2011-01,Afghanistan,none,0.022441373166666667,ndvi_absolute
Badakhshan,2011-02,Afghanistan,none,-0.0064683158,ndvi_absolute
Badakhshan,2011-03,Afghanistan,none,0.0005866138166666668,ndvi_absolute
Badakhshan,2011-04,Afghanistan,none,0.043616761000000004,ndvi_absolute
Badakhshan,2011-05,Afghanistan,none,0.12283975666666667,ndvi_absolute
Badakhshan,2011-06,Afghanistan,none,0.17950193,ndvi_absolute
Badakhshan,2011-07,Afghanistan,none,0.17862460666666666,ndvi_absolute
Badakhshan,2011-08,Afghanistan,none,0.15381954,ndvi_absolute
Badakhshan,2011-09,Afghanistan,none,0.13435014666666667,ndvi_absolute
Badakhshan,2011-10,Afghanistan,none,0.09888900133333334,ndvi_absolute
Badakhshan,2011-11,Afghanistan,none,0.037763290666666664,ndvi_absolute
Badakhshan,2011-12,Afghanistan,none,0.006290026179999999,ndvi_absolute
Badakhshan,2012-01,Afghanistan,none,-0.012098065833333333,ndvi_absolute
Badakhshan,2012-02,Afghanistan,none,-0.016782555333333334,ndvi_absolute
Badakhshan,2012-03,Afghanistan,none,-0.0053285550666666666,ndvi_absolute
Badakhshan,2012-04,Afghanistan,none,0.029535323000000002,ndvi_absolute
Badakhshan,2012-05,Afghanistan,none,0.09112878,ndvi_absolute
Badakhshan,2012-06,Afghanistan,none,0.16319004666666667,ndvi_absolute
Badakhshan,2012-07,Afghanistan,none,0.19712560999999998,ndvi_absolute
Badakhshan,2012-08,Afghanistan,none,0.18511567333333334,ndvi_absolute
Badakhshan,2012-09,Afghanistan,none,0.15612180333333334,ndvi_absolute
Badakhshan,2012-10,Afghanistan,none,0.11954451333333334,ndvi_absolute
Badakhshan,2012-11,Afghanistan,none,0.06478761666666667,ndvi_absolute
Badakhshan,2012-12,Afghanistan,none,0.013148956833333334,ndvi_absolute
Badakhshan,2013-01,Afghanistan,none,-0.009926260999999999,ndvi_absolute
Badakhshan,2013-02,Afghanistan,none,-0.010971880500000001,ndvi_absolute
Badakhshan,2013-03,Afghanistan,none,0.006396777,ndvi_absolute
Badakhshan,2013-04,Afghanistan,none,0.044785627,ndvi_absolute
Badakhshan,2013-05,Afghanistan,none,0.10160043333333334,ndvi_absolute
Badakhshan,2013-06,Afghanistan,none,0.16863249333333333,ndvi_absolute
Badakhshan,2013-07,Afghanistan,none,0.19285813,ndvi_absolute
Badakhshan,2013-08,Afghanistan,none,0.17405587666666666,ndvi_absolute
Badakhshan,2013-09,Afghanistan,none,0.14890781666666666,ndvi_absolute
Badakhshan,2013-10,Afghanistan,none,0.12047388866666665,ndvi_absolute
Badakhshan,2013-11,Afghanistan,none,0.06770428333333334,ndvi_absolute
Badakhshan,2013-12,Afghanistan,none,0.026248254333333332,ndvi_absolute
Badakhshan,2014-01,Afghanistan,none,0.0037410690799999998,ndvi_absolute
Badakhshan,2014-02,Afghanistan,none,-0.0014358930166666667,ndvi_absolute
Badakhshan,2014-03,Afghanistan,none,0.00155714811,ndvi_absolute
Badakhshan,2014-04,Afghanistan,none,0.030730945,ndvi_absolute
Badakhshan,2014-05,Afghanistan,none,0.094469888,ndvi_absolute
Badakhshan,2014-06,Afghanistan,none,0.16669542333333331,ndvi_absolute
Badakhshan,2014-07,Afghanistan,none,0.19679570666666665,ndvi_absolute
Badakhshan,2014-08,Afghanistan,none,0.17526894,ndvi_absolute
Badakhshan,2014-09,Afghanistan,none,0.14549702,ndvi_absolute
Badakhshan,2014-10,Afghanistan,none,0.10159782,ndvi_absolute
Badakhshan,2014-11,Afghanistan,none,0.04680604866666666,ndvi_absolute
Badakhshan,2014-12,Afghanistan,none,0.018083636333333333,ndvi_absolute
Badakhshan,2015-01,Afghanistan,none,-0.0011333713666666666,ndvi_absolute
Badakhshan,2015-02,Afghanistan,none,-0.009335002,ndvi_absolute
Badakhshan,2015-03,Afghanistan,none,-0.0021944254,ndvi_absolute
Badakhshan,2015-04,Afghanistan,none,0.03123126533333333,ndvi_absolute
Badakhshan,2015-05,Afghanistan,none,0.09552072533333333,ndvi_absolute
Badakhshan,2015-06,Afghanistan,none,0.16500139333333333,ndvi_absolute
Badakhshan,2015-07,Afghanistan,none,0.1991747,ndvi_absolute
Badakhshan,2015-08,Afghanistan,none,0.18790662333333333,ndvi_absolute
Badakhshan,2015-09,Afghanistan,none,0.1564534466666667,ndvi_absolute
Badakhshan,2015-10,Afghanistan,none,0.10774692333333334,ndvi_absolute
Badakhshan,2015-11,Afghanistan,none,0.04406827633333333,ndvi_absolute
Badakhshan,2015-12,Afghanistan,none,0.012562418666666667,ndvi_absolute
Badakhshan,2016-01,Afghanistan,none,-0.0019152634966666665,ndvi_absolute
Badakhshan,2016-02,Afghanistan,none,0.0006339021633333333,ndvi_absolute
Badakhshan,2016-03,Afghanistan,none,0.01610931,ndvi_absolute
Badakhshan,2016-04,Afghanistan,none,0.054399107333333335,ndvi_absolute
Badakhshan,2016-05,Afghanistan,none,0.12609389333333335,ndvi_absolute
Badakhshan,2016-06,Afghanistan,none,0.18843281666666667,ndvi_absolute
Badakhshan,2016-07,Afghanistan,none,0.19627461,ndvi_absolute
Badakhshan,2016-08,Afghanistan,none,0.1700292333333333,ndvi_absolute
Badakhshan,2016-09,Afghanistan,none,0.14374812333333334,ndvi_absolute
Badakhshan,2016-10,Afghanistan,none,0.12304175333333334,ndvi_absolute
Badakhshan,2016-11,Afghanistan,none,0.081059405,ndvi_absolute
Badakhshan,2016-12,Afghanistan,none,0.037531967,ndvi_absolute
Badakhshan,2017-01,Afghanistan,none,-0.0027679182,ndvi_absolute
Badakhshan,2017-02,Afghanistan,none,-0.013836044333333334,ndvi_absolute
Badakhshan,2017-03,Afghanistan,none,-0.0021305838,ndvi_absolute
Badakhshan,2017-04,Afghanistan,none,0.030148274000000003,ndvi_absolute
Badakhshan,2017-05,Afghanistan,none,0.10198632466666667,ndvi_absolute
Badakhshan,2017-06,Afghanistan,none,0.1745567233333333,ndvi_absolute
Badakhshan,2017-07,Afghanistan,none,0.19240153333333332,ndvi_absolute
Badakhshan,2017-08,Afghanistan,none,0.16960913333333336,ndvi_absolute
Badakhshan,2017-09,Afghanistan,none,0.14111175666666667,ndvi_absolute
Badakhshan,2017-10,Afghanistan,none,0.12495085,ndvi_absolute
Badakhshan,2017-11,Afghanistan,none,0.10579545,ndvi_absolute
Badakhshan,2017-12,Afghanistan,none,0.05099624566666667,ndvi_absolute
Badakhshan,2018-01,Afghanistan,none,0.013255024166666666,ndvi_absolute
Badakhshan,2018-02,Afghanistan,none,0.0034189418,ndvi_absolute
Badakhshan,2018-03,Afghanistan,none,0.010242055,ndvi_absolute
Badakhshan,2018-04,Afghanistan,none,0.04612982466666667,ndvi_absolute
Badakhshan,2018-05,Afghanistan,none,0.10554465,ndvi_absolute
Badakhshan,2018-06,Afghanistan,none,0.16884406,ndvi_absolute
Badakhshan,2018-07,Afghanistan,none,0.1871023666666667,ndvi_absolute
Badakhshan,2018-08,Afghanistan,none,0.16703882,ndvi_absolute
Badakhshan,2018-09,Afghanistan,none,0.13761742000000002,ndvi_absolute
Badakhshan,2018-10,Afghanistan,none,0.08308203933333333,ndvi_absolute
Badakhshan,2018-11,Afghanistan,none,0.028040765,ndvi_absolute
Badakhshan,2018-12,Afghanistan,none,0.005548407143333333,ndvi_absolute
Badakhshan,2019-01,Afghanistan,none,-0.014469093,ndvi_absolute
Badakhshan,2019-02,Afghanistan,none,-0.018488301333333332,ndvi_absolute
Badakhshan,2019-03,Afghanistan,none,-3.0242833333333243e-05,ndvi_absolute
Badakhshan,2019-04,Afghanistan,none,0.04616283666666667,ndvi_absolute
Badakhshan,2019-05,Afghanistan,none,0.10539851700000001,ndvi_absolute
Badakhshan,2019-06,Afghanistan,none,0.15936983333333332,ndvi_absolute
Badakhshan,2019-07,Afghanistan,none,0.18622292666666665,ndvi_absolute
Badakhshan,2019-08,Afghanistan,none,0.17619656000000003,ndvi_absolute
Badakhshan,2019-09,Afghanistan,none,0.15135684333333332,ndvi_absolute
Badakhshan,2019-10,Afghanistan,none,0.11788809,ndvi_absolute
Badakhshan,2019-11,Afghanistan,none,0.058045163000000004,ndvi_absolute
Badakhshan,2019-12,Afghanistan,none,0.017327644333333333,ndvi_absolute
Badakhshan,2020-01,Afghanistan,none,-0.0054514600333333335,ndvi_absolute
Badakhshan,2020-02,Afghanistan,none,-0.0046855326466666665,ndvi_absolute
Badakhshan,2020-03,Afghanistan,none,0.013882441433333332,ndvi_absolute
Badakhshan,2020-04,Afghanistan,none,0.05545854966666667,ndvi_absolute
Badakhshan,2020-05,Afghanistan,none,0.11845422666666668,ndvi_absolute
Badakhshan,2020-06,Afghanistan,none,0.17538348,ndvi_absolute
Badakhshan,2020-07,Afghanistan,none,0.19133659333333333,ndvi_absolute
Badakhshan,2020-08,Afghanistan,none,0.17322754333333334,ndvi_absolute
Badakhshan,2020-09,Afghanistan,none,0.14349683333333332,ndvi_absolute
Badakhshan,2020-10,Afghanistan,none,0.108602612,ndvi_absolute
Badakhshan,2020-11,Afghanistan,none,0.057409971000000004,ndvi_absolute
Badakhshan,2020-12,Afghanistan,none,0.003902161333333333,ndvi_absolute
Badakhshan,2021-01,Afghanistan,none,-0.005956181333333334,ndvi_absolute
Badakhshan,2021-02,Afghanistan,none,0.0002477626333333333,ndvi_absolute
Badakhshan,2021-03,Afghanistan,none,0.005873909300000001,ndvi_absolute
Badakhshan,2021-04,Afghanistan,none,0.03254344,ndvi_absolute
Badakhshan,2021-05,Afghanistan,none,0.09855170333333334,ndvi_absolute
Badakhshan,2021-06,Afghanistan,none,0.16479760333333335,ndvi_absolute
Badakhshan,2021-07,Afghanistan,none,0.18281908666666666,ndvi_absolute
Badakhshan,2021-08,Afghanistan,none,0.16665148999999999,ndvi_absolute
Badakhshan,2021-09,Afghanistan,none,0.14324997666666667,ndvi_absolute
Badakhshan,2021-10,Afghanistan,none,0.11026944999999999,ndvi_absolute
Badakhshan,2021-11,Afghanistan,none,0.052639208,ndvi_absolute
Badakhshan,2021-12,Afghanistan,none,0.017323056,ndvi_absolute
Badakhshan,2022-01,Afghanistan,none,-0.008229465633333334,ndvi_absolute
Badakhshan,2022-02,Afghanistan,none,-0.0081981228,ndvi_absolute
Badakhshan,2022-03,Afghanistan,none,0.0173006066,ndvi_absolute
Badakhshan,2022-04,Afghanistan,none,0.07811709666666666,ndvi_absolute
Badakhshan,2022-05,Afghanistan,none,0.14743810333333332,ndvi_absolute
Badakhshan,2022-06,Afghanistan,none,0.18197814999999998,ndvi_absolute
Badakhshan,2022-07,Afghanistan,none,0.17833055,ndvi_absolute
Badakhshan,2022-08,Afghanistan,none,0.15564472,ndvi_absolute
Badakhshan,2022-09,Afghanistan,none,0.13565955666666665,ndvi_absolute
Badakhshan,2022-10,Afghanistan,none,0.09900784666666666,ndvi_absolute
Badakhshan,2022-11,Afghanistan,none,0.035613519333333336,ndvi_absolute
Badakhshan,2022-12,Afghanistan,none,0.007375464433333333,ndvi_absolute
Badakhshan,2023-01,Afghanistan,none,-0.0014651876,ndvi_absolute
Badakhshan,2023-02,Afghanistan,none,-0.0015799583000000001,ndvi_absolute
Badakhshan,2023-03,Afghanistan,none,0.01469433,ndvi_absolute
Badakhshan,2023-04,Afghanistan,none,0.052839116,ndvi_absolute
Badakhshan,2023-05,Afghanistan,none,0.10675477166666665,ndvi_absolute
Badakhshan,2023-06,Afghanistan,none,0.16161726333333334,ndvi_absolute
Badakhshan,2023-07,Afghanistan,none,0.17768240333333332,ndvi_absolute
Badakhshan,2023-08,Afghanistan,none,0.16580714,ndvi_absolute
Badakhshan,2023-09,Afghanistan,none,0.14064076666666667,ndvi_absolute
Badakhshan,2023-10,Afghanistan,none,0.10952305166666666,ndvi_absolute
Badakhshan,2023-11,Afghanistan,none,0.07708556666666666,ndvi_absolute
Badakhshan,2023-12,Afghanistan,none,0.053428097333333334,ndvi_absolute
Badakhshan,2024-01,Afghanistan,none,0.031075141,ndvi_absolute
Badakhshan,2024-02,Afghanistan,none,0.0010222222666666668,ndvi_absolute
Badakhshan,2024-03,Afghanistan,none,0.0006843762333333334,ndvi_absolute
Badakhshan,2024-04,Afghanistan,none,0.04142036266666666,ndvi_absolute
Badakhshan,2024-05,Afghanistan,none,0.113094725,ndvi_absolute
Badakhshan,2024-06,Afghanistan,none,0.18360559333333334,ndvi_absolute
Badakhshan,2024-07,Afghanistan,none,0.2040509766666667,ndvi_absolute
Badakhshan,2024-08,Afghanistan,none,0.18205511333333332,ndvi_absolute
Badakhshan,2024-09,Afghanistan,none,0.15096658333333335,ndvi_absolute
Badakhshan,2024-10,Afghanistan,none,0.10776933833333334,ndvi_absolute
Badakhshan,2024-11,Afghanistan,none,0.043106218,ndvi_absolute
Badakhshan,2024-12,Afghanistan,none,0.009613310666666666,ndvi_absolute
Badakhshan,2025-01,Afghanistan,none,0.0014053279666666667,ndvi_absolute
Badakhshan,2025-02,Afghanistan,none,0.0023999430333333334,ndvi_absolute
Badakhshan,2025-03,Afghanistan,none,0.010866552833333334,ndvi_absolute
Badakhshan,2025-04,Afghanistan,none,0.06116370666666667,ndvi_absolute
Badakhshan,2025-05,Afghanistan,none,0.142542905,ndvi_absolute
Badakhshan,2025-06,Afghanistan,none,0.19369199666666667,ndvi_absolute
Badakhshan,2025-07,Afghanistan,none,0.19047524999999998,ndvi_absolute
Badakhshan,2025-08,Afghanistan,none,0.15934148,ndvi_absolute
Badakhshan,2025-09,Afghanistan,none,0.13686258666666665,ndvi_absolute
Badakhshan,2025-10,Afghanistan,none,0.12719647,ndvi_absolute
Badakhshan,2025-11,Afghanistan,none,0.11417745133333333,ndvi_absolute
Badakhshan,2025-12,Afghanistan,none,0.072602768,ndvi_absolute
Badakhshan,2026-01,Afghanistan,none,0.02544188433333333,ndvi_absolute
Badakhshan,2026-02,Afghanistan,none,0.020563878999999997,ndvi_absolute
Badakhshan,2026-03,Afghanistan,none,0.028411718,ndvi_absolute
Badghis,1990-01,,,,
Badghis,1990-02,,,,
Badghis,1990-03,,,,
Badghis,1990-04,,,,
Badghis,1990-05,,,,
Badghis,1990-06,,,,
Badghis,1990-07,,,,
Badghis,1990-08,,,,
Badghis,1990-09,,,,
Badghis,1990-10,,,,
Badghis,1990-11,,,,
Badghis,1990-12,,,,
Badghis,1991-01,,,,
Badghis,1991-02,,,,
Badghis,1991-03,,,,
Badghis,1991-04,,,,
Badghis,1991-05,,,,
Badghis,1991-06,,,,
Badghis,1991-07,,,,
Badghis,1991-08,,,,
Badghis,1991-09,,,,
Badghis,1991-10,,,,
Badghis,1991-11,,,,
Badghis,1991-12,,,,
Badghis,1992-01,,,,
Badghis,1992-02,,,,
Badghis,1992-03,,,,
Badghis,1992-04,,,,
Badghis,1992-05,,,,
Badghis,1992-06,,,,
Badghis,1992-07,,,,
Badghis,1992-08,,,,
Badghis,1992-09,,,,
Badghis,1992-10,,,,
Badghis,1992-11,,,,
Badghis,1992-12,,,,
Badghis,1993-01,,,,
Badghis,1993-02,,,,
Badghis,1993-03,,,,
Badghis,1993-04,,,,
Badghis,1993-05,,,,
