year_month,q25,q50,q75,count,count_filtered,count_total,percent_used_month,n_used_display,date,overall_count_total,overall_count_filtered,overall_percent_used,overall_display,indicator,retention_filter,season_scope
2002-07,89.15066766666666,91.44226933333334,93.53984133333333,27,27,34,79.4,27 (79.4%),2002-07-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2002-07,89.15066766666666,91.44226933333334,93.53984133333333,27,27,34,79.4,27 (79.4%),2002-07-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2002-07,89.10490599999999,93.17142333333334,95.197875,9,9,23,39.1,9 (39.1%),2002-07-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2002-07,91.62634249999999,96.068752,98.72923666666667,63,63,77,81.8,63 (81.8%),2002-07-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2002-07,91.62634249999999,96.068752,98.72923666666667,63,63,77,81.8,63 (81.8%),2002-07-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2002-08,89.83347333333334,92.55135333333332,95.10930133333333,29,29,34,85.3,29 (85.3%),2002-08-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2002-08,89.83347333333334,92.55135333333332,95.10930133333333,29,29,34,85.3,29 (85.3%),2002-08-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2002-08,87.199278125,92.85300416666666,95.316345625,8,8,23,34.8,8 (34.8%),2002-08-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2002-08,93.82044333333333,96.86170833333334,99.010712,65,65,77,84.4,65 (84.4%),2002-08-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2002-08,93.82044333333333,96.86170833333334,99.010712,65,65,77,84.4,65 (84.4%),2002-08-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2002-09,91.10923866666667,93.93582333333332,95.44190633333334,29,29,34,85.3,29 (85.3%),2002-09-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2002-09,91.10923866666667,93.93582333333332,95.44190633333334,29,29,34,85.3,29 (85.3%),2002-09-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2002-09,81.447329,84.22722750000001,92.653051,7,7,23,30.4,7 (30.4%),2002-09-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2002-09,95.37046083333333,97.49300166666666,98.32174991666666,58,58,77,75.3,58 (75.3%),2002-09-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2002-09,95.37046083333333,97.49300166666666,98.32174991666666,58,58,77,75.3,58 (75.3%),2002-09-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2002-10,93.31187625000001,94.84598416666667,96.70178683333333,28,28,34,82.4,28 (82.4%),2002-10-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2002-10,93.31187625000001,94.84598416666667,96.70178683333333,28,28,34,82.4,28 (82.4%),2002-10-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2002-10,85.65914666666667,91.48180633333334,96.49049766666667,9,9,23,39.1,9 (39.1%),2002-10-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2002-10,94.433706,96.57460166666667,98.62016083333334,64,64,77,83.1,64 (83.1%),2002-10-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2002-10,94.433706,96.57460166666667,98.62016083333334,64,64,77,83.1,64 (83.1%),2002-10-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2002-11,94.05828166666666,95.63250833333332,97.87600499999999,27,27,34,79.4,27 (79.4%),2002-11-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2002-11,94.05828166666666,95.63250833333332,97.87600499999999,27,27,34,79.4,27 (79.4%),2002-11-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2002-11,88.02528833333334,91.20940583333334,94.00524058333333,6,6,23,26.1,6 (26.1%),2002-11-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2002-11,91.9809975,94.66483566666666,98.39519000000001,72,72,77,93.5,72 (93.5%),2002-11-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2002-11,91.9809975,94.66483566666666,98.39519000000001,72,72,77,93.5,72 (93.5%),2002-11-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2002-12,93.11407366666666,95.75861233333333,97.89879166666667,26,26,34,76.5,26 (76.5%),2002-12-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2002-12,93.11407366666666,95.75861233333333,97.89879166666667,26,26,34,76.5,26 (76.5%),2002-12-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2002-12,87.39237666666666,91.64878666666668,96.43463666666666,61,61,77,79.2,61 (79.2%),2002-12-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2002-12,87.39237666666666,91.64878666666668,96.43463666666666,61,61,77,79.2,61 (79.2%),2002-12-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-01,92.55159416666666,96.29994350000001,97.92249375,12,12,34,35.3,12 (35.3%),2003-01-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-01,87.1465375,91.557642,95.09914,59,59,77,76.6,59 (76.6%),2003-01-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-01,87.1465375,91.557642,95.09914,59,59,77,76.6,59 (76.6%),2003-01-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-02,92.54387750000001,95.70038,98.374473,11,11,34,32.4,11 (32.4%),2003-02-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-02,89.13535608333333,92.35844766666665,95.953598,62,62,77,80.5,62 (80.5%),2003-02-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-02,89.13535608333333,92.35844766666665,95.953598,62,62,77,80.5,62 (80.5%),2003-02-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-03,90.63592833333334,92.84742133333333,96.69150166666668,23,23,34,67.6,23 (67.6%),2003-03-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-03,90.63592833333334,92.84742133333333,96.69150166666668,23,23,34,67.6,23 (67.6%),2003-03-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-03,93.40768583333335,96.35566533333333,97.31941499999999,19,19,23,82.6,19 (82.6%),2003-03-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2003-03,93.40768583333335,96.35566533333333,97.31941499999999,19,19,23,82.6,19 (82.6%),2003-03-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2003-03,88.76129358333333,92.22417666666666,95.60544333333334,70,70,77,90.9,70 (90.9%),2003-03-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-03,88.76129358333333,92.22417666666666,95.60544333333334,70,70,77,90.9,70 (90.9%),2003-03-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-04,89.33563883333335,94.1024725,97.18236166666667,22,22,34,64.7,22 (64.7%),2003-04-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-04,89.33563883333335,94.1024725,97.18236166666667,22,22,34,64.7,22 (64.7%),2003-04-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-04,93.49682075,95.38744866666666,96.646809375,20,20,23,87.0,20 (87.0%),2003-04-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2003-04,93.49682075,95.38744866666666,96.646809375,20,20,23,87.0,20 (87.0%),2003-04-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2003-04,85.44115166666667,89.240205,92.18404833333334,72,72,77,93.5,72 (93.5%),2003-04-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-04,85.44115166666667,89.240205,92.18404833333334,72,72,77,93.5,72 (93.5%),2003-04-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-05,91.41327666666666,93.29722,96.86147333333334,21,21,34,61.8,21 (61.8%),2003-05-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-05,91.41327666666666,93.29722,96.86147333333334,21,21,34,61.8,21 (61.8%),2003-05-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-05,84.30968491666667,89.58965433333333,92.54288708333333,72,72,77,93.5,72 (93.5%),2003-05-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-05,84.30968491666667,89.58965433333333,92.54288708333333,72,72,77,93.5,72 (93.5%),2003-05-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-06,92.40676016666667,94.33291983333334,96.89519983333334,22,22,34,64.7,22 (64.7%),2003-06-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-06,92.40676016666667,94.33291983333334,96.89519983333334,22,22,34,64.7,22 (64.7%),2003-06-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-06,90.24406833333335,93.98219333333333,96.25847333333333,69,69,77,89.6,69 (89.6%),2003-06-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-06,90.24406833333335,93.98219333333333,96.25847333333333,69,69,77,89.6,69 (89.6%),2003-06-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-07,94.99971766666667,96.85611899999999,97.68534066666666,24,24,34,70.6,24 (70.6%),2003-07-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-07,94.99971766666667,96.85611899999999,97.68534066666666,24,24,34,70.6,24 (70.6%),2003-07-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-07,96.08409133333333,97.95858333333332,98.80302833333333,53,53,77,68.8,53 (68.8%),2003-07-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-07,96.08409133333333,97.95858333333332,98.80302833333333,53,53,77,68.8,53 (68.8%),2003-07-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-08,95.40384166666666,97.00504000000001,97.43770083333334,22,22,34,64.7,22 (64.7%),2003-08-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-08,95.40384166666666,97.00504000000001,97.43770083333334,22,22,34,64.7,22 (64.7%),2003-08-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-08,98.569615,99.05623316666666,99.41561941666667,42,42,77,54.5,42 (54.5%),2003-08-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-08,98.569615,99.05623316666666,99.41561941666667,42,42,77,54.5,42 (54.5%),2003-08-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-09,96.059205,97.39015333333333,97.77247833333335,21,21,34,61.8,21 (61.8%),2003-09-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-09,96.059205,97.39015333333333,97.77247833333335,21,21,34,61.8,21 (61.8%),2003-09-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-09,98.605249,99.20451983333334,99.57796016666666,42,42,77,54.5,42 (54.5%),2003-09-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-09,98.605249,99.20451983333334,99.57796016666666,42,42,77,54.5,42 (54.5%),2003-09-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-10,95.77123499999999,96.55861,97.69095416666667,23,23,34,67.6,23 (67.6%),2003-10-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-10,95.77123499999999,96.55861,97.69095416666667,23,23,34,67.6,23 (67.6%),2003-10-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-10,92.776129,94.34096191666666,96.20980670833333,10,10,23,43.5,10 (43.5%),2003-10-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2003-10,92.776129,94.34096191666666,96.20980670833333,10,10,23,43.5,10 (43.5%),2003-10-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2003-10,96.26145241666667,98.34735400000001,99.06433916666666,46,46,77,59.7,46 (59.7%),2003-10-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-10,96.26145241666667,98.34735400000001,99.06433916666666,46,46,77,59.7,46 (59.7%),2003-10-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-11,94.218748,95.68744666666667,97.897562,27,27,34,79.4,27 (79.4%),2003-11-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-11,94.218748,95.68744666666667,97.897562,27,27,34,79.4,27 (79.4%),2003-11-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-11,86.56642816666667,90.65534004166668,97.07497937500001,14,14,23,60.9,14 (60.9%),2003-11-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2003-11,86.56642816666667,90.65534004166668,97.07497937500001,14,14,23,60.9,14 (60.9%),2003-11-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2003-11,94.36084916666667,97.44538333333333,98.52225641666666,48,48,77,62.3,48 (62.3%),2003-11-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-11,94.36084916666667,97.44538333333333,98.52225641666666,48,48,77,62.3,48 (62.3%),2003-11-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2003-12,90.49234166666668,95.63272833333333,97.17704499999999,27,27,34,79.4,27 (79.4%),2003-12-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2003-12,90.49234166666668,95.63272833333333,97.17704499999999,27,27,34,79.4,27 (79.4%),2003-12-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2003-12,85.11124229166667,87.65314466666666,93.28166225000001,10,10,23,43.5,10 (43.5%),2003-12-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2003-12,85.11124229166667,87.65314466666666,93.28166225000001,10,10,23,43.5,10 (43.5%),2003-12-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2003-12,93.58623183333334,96.01690333333333,98.70696249999999,47,47,77,61.0,47 (61.0%),2003-12-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2003-12,93.58623183333334,96.01690333333333,98.70696249999999,47,47,77,61.0,47 (61.0%),2003-12-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-01,78.90339666666667,94.57301833333334,96.96895166666667,17,17,34,50.0,17 (50.0%),2004-01-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-01,78.90339666666667,94.57301833333334,96.96895166666667,17,17,34,50.0,17 (50.0%),2004-01-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-01,91.90233645833334,92.67448350000001,96.48581916666667,8,8,23,34.8,8 (34.8%),2004-01-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-01,92.95628591666667,96.31815499999999,98.81402666666665,40,40,77,51.9,40 (51.9%),2004-01-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-01,92.95628591666667,96.31815499999999,98.81402666666665,40,40,77,51.9,40 (51.9%),2004-01-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-02,89.99891241666666,93.10580750000001,97.14088791666667,8,8,34,23.5,8 (23.5%),2004-02-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-02,98.31257420833333,98.55740175,99.13247191666667,6,6,23,26.1,6 (26.1%),2004-02-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-02,94.81004933333332,97.24250633333334,98.6659025,47,47,77,61.0,47 (61.0%),2004-02-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-02,94.81004933333332,97.24250633333334,98.6659025,47,47,77,61.0,47 (61.0%),2004-02-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-03,93.67485083333334,96.15584016666665,96.52998366666665,8,8,34,23.5,8 (23.5%),2004-03-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-03,95.57793866666667,95.78935,96.95246533333332,7,7,23,30.4,7 (30.4%),2004-03-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-03,94.36358066666668,95.86372,97.7952085,63,63,77,81.8,63 (81.8%),2004-03-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-03,94.36358066666668,95.86372,97.7952085,63,63,77,81.8,63 (81.8%),2004-03-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-04,88.37641333333333,92.80955333333333,95.88894133333334,21,21,34,61.8,21 (61.8%),2004-04-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-04,88.37641333333333,92.80955333333333,95.88894133333334,21,21,34,61.8,21 (61.8%),2004-04-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-04,93.18294666666667,94.25937133333333,96.99179533333334,5,5,23,21.7,5 (21.7%),2004-04-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-04,93.37233966666668,95.058445,97.286811,63,63,77,81.8,63 (81.8%),2004-04-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-04,93.37233966666668,95.058445,97.286811,63,63,77,81.8,63 (81.8%),2004-04-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-05,85.89650416666666,89.60573166666666,92.55041883333332,28,28,34,82.4,28 (82.4%),2004-05-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-05,85.89650416666666,89.60573166666666,92.55041883333332,28,28,34,82.4,28 (82.4%),2004-05-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-05,92.06742666666666,96.41779733333333,98.27014000000001,13,13,23,56.5,13 (56.5%),2004-05-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-05,92.06742666666666,96.41779733333333,98.27014000000001,13,13,23,56.5,13 (56.5%),2004-05-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2004-05,88.61126166666668,93.75423666666666,96.19514199999999,65,65,77,84.4,65 (84.4%),2004-05-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-05,88.61126166666668,93.75423666666666,96.19514199999999,65,65,77,84.4,65 (84.4%),2004-05-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-06,86.38191166666667,90.06568,93.23826833333334,31,31,34,91.2,31 (91.2%),2004-06-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-06,86.38191166666667,90.06568,93.23826833333334,31,31,34,91.2,31 (91.2%),2004-06-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-06,92.93408925,95.45618200000001,97.95282508333334,22,22,23,95.7,22 (95.7%),2004-06-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-06,92.93408925,95.45618200000001,97.95282508333334,22,22,23,95.7,22 (95.7%),2004-06-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2004-06,85.14180833333333,92.62491499999999,96.86525316666668,63,63,77,81.8,63 (81.8%),2004-06-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-06,85.14180833333333,92.62491499999999,96.86525316666668,63,63,77,81.8,63 (81.8%),2004-06-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-07,88.02207683333334,91.80757,94.93445383333332,31,31,34,91.2,31 (91.2%),2004-07-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-07,88.02207683333334,91.80757,94.93445383333332,31,31,34,91.2,31 (91.2%),2004-07-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-07,92.81629133333334,95.62791283333334,97.05445695833333,18,18,23,78.3,18 (78.3%),2004-07-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-07,92.81629133333334,95.62791283333334,97.05445695833333,18,18,23,78.3,18 (78.3%),2004-07-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2004-07,88.10032158333333,94.07849333333334,97.84441133333334,60,60,77,77.9,60 (77.9%),2004-07-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-07,88.10032158333333,94.07849333333334,97.84441133333334,60,60,77,77.9,60 (77.9%),2004-07-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-08,89.05568249999999,93.14121999999999,96.21951999999999,31,31,34,91.2,31 (91.2%),2004-08-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-08,89.05568249999999,93.14121999999999,96.21951999999999,31,31,34,91.2,31 (91.2%),2004-08-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-08,93.33164833333333,94.942138875,97.01001508333333,18,18,23,78.3,18 (78.3%),2004-08-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-08,93.33164833333333,94.942138875,97.01001508333333,18,18,23,78.3,18 (78.3%),2004-08-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2004-08,94.23662383333334,98.02428816666666,99.28131416666668,60,60,77,77.9,60 (77.9%),2004-08-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-08,94.23662383333334,98.02428816666666,99.28131416666668,60,60,77,77.9,60 (77.9%),2004-08-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-09,89.55236033333334,93.2626725,96.31016875,32,32,34,94.1,32 (94.1%),2004-09-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-09,89.55236033333334,93.2626725,96.31016875,32,32,34,94.1,32 (94.1%),2004-09-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-09,91.87571283333332,95.38262241666666,98.09364066666667,18,18,23,78.3,18 (78.3%),2004-09-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-09,91.87571283333332,95.38262241666666,98.09364066666667,18,18,23,78.3,18 (78.3%),2004-09-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2004-09,96.98568833333334,98.51664333333333,99.40873783333332,47,47,77,61.0,47 (61.0%),2004-09-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-09,96.98568833333334,98.51664333333333,99.40873783333332,47,47,77,61.0,47 (61.0%),2004-09-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-10,90.06291166666666,93.24123033333335,96.81962833333334,33,33,34,97.1,33 (97.1%),2004-10-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-10,90.06291166666666,93.24123033333335,96.81962833333334,33,33,34,97.1,33 (97.1%),2004-10-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-10,91.92588441666666,95.03086933333333,97.98335583333333,11,11,23,47.8,11 (47.8%),2004-10-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-10,91.92588441666666,95.03086933333333,97.98335583333333,11,11,23,47.8,11 (47.8%),2004-10-01,3358,2531,75.4,2531 (75.4%),10 day NDVI anomaly,>=40%,All Months
2004-10,95.39769000000001,97.78207333333334,99.22828,53,53,77,68.8,53 (68.8%),2004-10-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-10,95.39769000000001,97.78207333333334,99.22828,53,53,77,68.8,53 (68.8%),2004-10-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-11,91.60654999999998,94.61021999999998,96.45803166666667,29,29,34,85.3,29 (85.3%),2004-11-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-11,91.60654999999998,94.61021999999998,96.45803166666667,29,29,34,85.3,29 (85.3%),2004-11-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-11,97.29026933333334,98.63937750000001,99.25141083333334,9,9,23,39.1,9 (39.1%),2004-11-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2004-11,93.40465083333333,96.06669333333333,97.99292333333334,71,71,77,92.2,71 (92.2%),2004-11-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-11,93.40465083333333,96.06669333333333,97.99292333333334,71,71,77,92.2,71 (92.2%),2004-11-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2004-12,84.5306685,91.06828150000001,93.99355208333333,28,28,34,82.4,28 (82.4%),2004-12-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2004-12,84.5306685,91.06828150000001,93.99355208333333,28,28,34,82.4,28 (82.4%),2004-12-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2004-12,89.9091665,92.92507166666667,95.73006625,66,66,77,85.7,66 (85.7%),2004-12-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
2004-12,89.9091665,92.92507166666667,95.73006625,66,66,77,85.7,66 (85.7%),2004-12-01,9548,6819,71.4,6819 (71.4%),10 day NDVI anomaly,>=40%,All Months
2005-01,66.65331291666666,82.78575333333333,85.98717291666667,28,28,34,82.4,28 (82.4%),2005-01-01,8296,4170,50.3,4170 (50.3%),10 day NDVI anomaly,none,All Months
2005-01,66.65331291666666,82.78575333333333,85.98717291666667,28,28,34,82.4,28 (82.4%),2005-01-01,4998,3344,66.9,3344 (66.9%),10 day NDVI anomaly,>=40%,All Months
2005-01,93.91384333333333,98.204641,98.54752266666667,9,9,23,39.1,9 (39.1%),2005-01-01,4646,2950,63.5,2950 (63.5%),10 day NDVI anomaly,none,All Months
2005-01,89.70962833333334,91.96813833333333,95.16666483333334,71,71,77,92.2,71 (92.2%),2005-01-01,17710,8307,46.9,8307 (46.9%),10 day NDVI anomaly,none,All Months
