adm1_name,year_month,value,indicator,date,country
Badakhshan,2017-01,15,conflict_events,2017-01-01,Afghanistan
Badakhshan,2017-02,7,conflict_events,2017-02-01,Afghanistan
Badakhshan,2017-03,3,conflict_events,2017-03-01,Afghanistan
Badakhshan,2017-04,7,conflict_events,2017-04-01,Afghanistan
Badakhshan,2017-05,31,conflict_events,2017-05-01,Afghanistan
Badakhshan,2017-06,9,conflict_events,2017-06-01,Afghanistan
Badakhshan,2017-07,20,conflict_events,2017-07-01,Afghanistan
Badakhshan,2017-08,17,conflict_events,2017-08-01,Afghanistan
Badakhshan,2017-09,11,conflict_events,2017-09-01,Afghanistan
Badakhshan,2017-10,27,conflict_events,2017-10-01,Afghanistan
Badakhshan,2017-11,4,conflict_events,2017-11-01,Afghanistan
Badakhshan,2017-12,2,conflict_events,2017-12-01,Afghanistan
Badakhshan,2018-01,4,conflict_events,2018-01-01,Afghanistan
Badakhshan,2018-02,10,conflict_events,2018-02-01,Afghanistan
Badakhshan,2018-03,10,conflict_events,2018-03-01,Afghanistan
Badakhshan,2018-04,16,conflict_events,2018-04-01,Afghanistan
Badakhshan,2018-05,36,conflict_events,2018-05-01,Afghanistan
Badakhshan,2018-06,12,conflict_events,2018-06-01,Afghanistan
Badakhshan,2018-07,13,conflict_events,2018-07-01,Afghanistan
Badakhshan,2018-08,14,conflict_events,2018-08-01,Afghanistan
Badakhshan,2018-09,18,conflict_events,2018-09-01,Afghanistan
Badakhshan,2018-10,22,conflict_events,2018-10-01,Afghanistan
Badakhshan,2018-11,7,conflict_events,2018-11-01,Afghanistan
Badakhshan,2018-12,11,conflict_events,2018-12-01,Afghanistan
Badakhshan,2019-01,2,conflict_events,2019-01-01,Afghanistan
Badakhshan,2019-02,3,conflict_events,2019-02-01,Afghanistan
Badakhshan,2019-03,5,conflict_events,2019-03-01,Afghanistan
Badakhshan,2019-04,11,conflict_events,2019-04-01,Afghanistan
Badakhshan,2019-05,4,conflict_events,2019-05-01,Afghanistan
Badakhshan,2019-06,17,conflict_events,2019-06-01,Afghanistan
Badakhshan,2019-07,32,conflict_events,2019-07-01,Afghanistan
Badakhshan,2019-08,26,conflict_events,2019-08-01,Afghanistan
Badakhshan,2019-09,43,conflict_events,2019-09-01,Afghanistan
Badakhshan,2019-10,22,conflict_events,2019-10-01,Afghanistan
Badakhshan,2019-11,16,conflict_events,2019-11-01,Afghanistan
Badakhshan,2019-12,15,conflict_events,2019-12-01,Afghanistan
Badakhshan,2020-01,10,conflict_events,2020-01-01,Afghanistan
Badakhshan,2020-02,17,conflict_events,2020-02-01,Afghanistan
Badakhshan,2020-03,14,conflict_events,2020-03-01,Afghanistan
Badakhshan,2020-04,23,conflict_events,2020-04-01,Afghanistan
Badakhshan,2020-05,21,conflict_events,2020-05-01,Afghanistan
Badakhshan,2020-06,19,conflict_events,2020-06-01,Afghanistan
Badakhshan,2020-07,12,conflict_events,2020-07-01,Afghanistan
Badakhshan,2020-08,25,conflict_events,2020-08-01,Afghanistan
Badakhshan,2020-09,25,conflict_events,2020-09-01,Afghanistan
Badakhshan,2020-10,41,conflict_events,2020-10-01,Afghanistan
Badakhshan,2020-11,20,conflict_events,2020-11-01,Afghanistan
Badakhshan,2020-12,16,conflict_events,2020-12-01,Afghanistan
Badakhshan,2021-01,21,conflict_events,2021-01-01,Afghanistan
Badakhshan,2021-02,10,conflict_events,2021-02-01,Afghanistan
Badakhshan,2021-03,20,conflict_events,2021-03-01,Afghanistan
Badakhshan,2021-04,42,conflict_events,2021-04-01,Afghanistan
Badakhshan,2021-05,37,conflict_events,2021-05-01,Afghanistan
Badakhshan,2021-06,34,conflict_events,2021-06-01,Afghanistan
Badakhshan,2021-07,36,conflict_events,2021-07-01,Afghanistan
Badakhshan,2021-08,8,conflict_events,2021-08-01,Afghanistan
Badakhshan,2021-09,1,conflict_events,2021-09-01,Afghanistan
Badakhshan,2021-10,6,conflict_events,2021-10-01,Afghanistan
Badakhshan,2021-11,6,conflict_events,2021-11-01,Afghanistan
Badakhshan,2021-12,5,conflict_events,2021-12-01,Afghanistan
Badakhshan,2022-01,8,conflict_events,2022-01-01,Afghanistan
Badakhshan,2022-02,5,conflict_events,2022-02-01,Afghanistan
Badakhshan,2022-03,13,conflict_events,2022-03-01,Afghanistan
Badakhshan,2022-04,18,conflict_events,2022-04-01,Afghanistan
Badakhshan,2022-05,7,conflict_events,2022-05-01,Afghanistan
Badakhshan,2022-06,15,conflict_events,2022-06-01,Afghanistan
Badakhshan,2022-07,1,conflict_events,2022-07-01,Afghanistan
Badakhshan,2022-08,7,conflict_events,2022-08-01,Afghanistan
Badakhshan,2022-09,18,conflict_events,2022-09-01,Afghanistan
Badakhshan,2022-10,24,conflict_events,2022-10-01,Afghanistan
Badakhshan,2022-11,1,conflict_events,2022-11-01,Afghanistan
Badakhshan,2022-12,1,conflict_events,2022-12-01,Afghanistan
Badakhshan,2023-01,3,conflict_events,2023-01-01,Afghanistan
Badakhshan,2023-02,2,conflict_events,2023-02-01,Afghanistan
Badakhshan,2023-03,2,conflict_events,2023-03-01,Afghanistan
Badakhshan,2023-04,7,conflict_events,2023-04-01,Afghanistan
Badakhshan,2023-05,4,conflict_events,2023-05-01,Afghanistan
Badakhshan,2023-06,3,conflict_events,2023-06-01,Afghanistan
Badakhshan,2023-07,5,conflict_events,2023-07-01,Afghanistan
Badakhshan,2023-08,22,conflict_events,2023-08-01,Afghanistan
Badakhshan,2023-09,7,conflict_events,2023-09-01,Afghanistan
Badakhshan,2023-10,4,conflict_events,2023-10-01,Afghanistan
Badakhshan,2023-11,1,conflict_events,2023-11-01,Afghanistan
Badakhshan,2023-12,3,conflict_events,2023-12-01,Afghanistan
Badakhshan,2024-01,5,conflict_events,2024-01-01,Afghanistan
Badakhshan,2024-02,1,conflict_events,2024-02-01,Afghanistan
Badakhshan,2024-03,4,conflict_events,2024-03-01,Afghanistan
Badakhshan,2024-04,2,conflict_events,2024-04-01,Afghanistan
Badakhshan,2024-05,4,conflict_events,2024-05-01,Afghanistan
Badakhshan,2024-06,3,conflict_events,2024-06-01,Afghanistan
Badakhshan,2024-07,4,conflict_events,2024-07-01,Afghanistan
Badakhshan,2024-08,4,conflict_events,2024-08-01,Afghanistan
Badakhshan,2024-09,3,conflict_events,2024-09-01,Afghanistan
Badakhshan,2024-10,5,conflict_events,2024-10-01,Afghanistan
Badakhshan,2024-11,6,conflict_events,2024-11-01,Afghanistan
Badakhshan,2024-12,3,conflict_events,2024-12-01,Afghanistan
Badakhshan,2025-01,4,conflict_events,2025-01-01,Afghanistan
Badakhshan,2025-02,7,conflict_events,2025-02-01,Afghanistan
Badakhshan,2025-03,1,conflict_events,2025-03-01,Afghanistan
Badakhshan,2025-04,3,conflict_events,2025-04-01,Afghanistan
Badakhshan,2025-05,6,conflict_events,2025-05-01,Afghanistan
Badakhshan,2025-06,3,conflict_events,2025-06-01,Afghanistan
Badakhshan,2025-07,4,conflict_events,2025-07-01,Afghanistan
Badakhshan,2025-08,5,conflict_events,2025-08-01,Afghanistan
Badakhshan,2025-09,5,conflict_events,2025-09-01,Afghanistan
Badakhshan,2025-10,8,conflict_events,2025-10-01,Afghanistan
Badakhshan,2025-11,3,conflict_events,2025-11-01,Afghanistan
Badakhshan,2025-12,5,conflict_events,2025-12-01,Afghanistan
Badakhshan,2026-01,4,conflict_events,2026-01-01,Afghanistan
Badakhshan,2026-02,4,conflict_events,2026-02-01,Afghanistan
Badghis,2017-01,17,conflict_events,2017-01-01,Afghanistan
Badghis,2017-02,8,conflict_events,2017-02-01,Afghanistan
Badghis,2017-03,36,conflict_events,2017-03-01,Afghanistan
Badghis,2017-04,34,conflict_events,2017-04-01,Afghanistan
Badghis,2017-05,34,conflict_events,2017-05-01,Afghanistan
Badghis,2017-06,25,conflict_events,2017-06-01,Afghanistan
Badghis,2017-07,41,conflict_events,2017-07-01,Afghanistan
Badghis,2017-08,52,conflict_events,2017-08-01,Afghanistan
Badghis,2017-09,24,conflict_events,2017-09-01,Afghanistan
Badghis,2017-10,36,conflict_events,2017-10-01,Afghanistan
Badghis,2017-11,22,conflict_events,2017-11-01,Afghanistan
Badghis,2017-12,25,conflict_events,2017-12-01,Afghanistan
Badghis,2018-01,21,conflict_events,2018-01-01,Afghanistan
Badghis,2018-02,28,conflict_events,2018-02-01,Afghanistan
Badghis,2018-03,24,conflict_events,2018-03-01,Afghanistan
Badghis,2018-04,42,conflict_events,2018-04-01,Afghanistan
Badghis,2018-05,37,conflict_events,2018-05-01,Afghanistan
Badghis,2018-06,48,conflict_events,2018-06-01,Afghanistan
Badghis,2018-07,29,conflict_events,2018-07-01,Afghanistan
Badghis,2018-08,43,conflict_events,2018-08-01,Afghanistan
Badghis,2018-09,32,conflict_events,2018-09-01,Afghanistan
Badghis,2018-10,24,conflict_events,2018-10-01,Afghanistan
Badghis,2018-11,25,conflict_events,2018-11-01,Afghanistan
Badghis,2018-12,27,conflict_events,2018-12-01,Afghanistan
Badghis,2019-01,28,conflict_events,2019-01-01,Afghanistan
Badghis,2019-02,20,conflict_events,2019-02-01,Afghanistan
Badghis,2019-03,34,conflict_events,2019-03-01,Afghanistan
Badghis,2019-04,35,conflict_events,2019-04-01,Afghanistan
Badghis,2019-05,26,conflict_events,2019-05-01,Afghanistan
Badghis,2019-06,24,conflict_events,2019-06-01,Afghanistan
Badghis,2019-07,46,conflict_events,2019-07-01,Afghanistan
Badghis,2019-08,21,conflict_events,2019-08-01,Afghanistan
Badghis,2019-09,27,conflict_events,2019-09-01,Afghanistan
Badghis,2019-10,18,conflict_events,2019-10-01,Afghanistan
Badghis,2019-11,23,conflict_events,2019-11-01,Afghanistan
Badghis,2019-12,20,conflict_events,2019-12-01,Afghanistan
Badghis,2020-01,29,conflict_events,2020-01-01,Afghanistan
Badghis,2020-02,25,conflict_events,2020-02-01,Afghanistan
Badghis,2020-03,33,conflict_events,2020-03-01,Afghanistan
Badghis,2020-04,28,conflict_events,2020-04-01,Afghanistan
Badghis,2020-05,12,conflict_events,2020-05-01,Afghanistan
Badghis,2020-06,25,conflict_events,2020-06-01,Afghanistan
Badghis,2020-07,24,conflict_events,2020-07-01,Afghanistan
Badghis,2020-08,28,conflict_events,2020-08-01,Afghanistan
Badghis,2020-09,42,conflict_events,2020-09-01,Afghanistan
Badghis,2020-10,26,conflict_events,2020-10-01,Afghanistan
Badghis,2020-11,40,conflict_events,2020-11-01,Afghanistan
Badghis,2020-12,20,conflict_events,2020-12-01,Afghanistan
Badghis,2021-01,22,conflict_events,2021-01-01,Afghanistan
Badghis,2021-02,24,conflict_events,2021-02-01,Afghanistan
Badghis,2021-03,32,conflict_events,2021-03-01,Afghanistan
Badghis,2021-04,32,conflict_events,2021-04-01,Afghanistan
Badghis,2021-05,29,conflict_events,2021-05-01,Afghanistan
Badghis,2021-06,47,conflict_events,2021-06-01,Afghanistan
Badghis,2021-07,29,conflict_events,2021-07-01,Afghanistan
Badghis,2021-08,5,conflict_events,2021-08-01,Afghanistan
Badghis,2021-11,3,conflict_events,2021-11-01,Afghanistan
Badghis,2021-12,2,conflict_events,2021-12-01,Afghanistan
Badghis,2022-01,2,conflict_events,2022-01-01,Afghanistan
Badghis,2022-02,2,conflict_events,2022-02-01,Afghanistan
Badghis,2022-03,1,conflict_events,2022-03-01,Afghanistan
Badghis,2022-04,3,conflict_events,2022-04-01,Afghanistan
Badghis,2022-05,2,conflict_events,2022-05-01,Afghanistan
Badghis,2022-06,2,conflict_events,2022-06-01,Afghanistan
Badghis,2022-08,1,conflict_events,2022-08-01,Afghanistan
Badghis,2022-09,4,conflict_events,2022-09-01,Afghanistan
Badghis,2022-10,2,conflict_events,2022-10-01,Afghanistan
Badghis,2022-11,1,conflict_events,2022-11-01,Afghanistan
Badghis,2022-12,1,conflict_events,2022-12-01,Afghanistan
Badghis,2023-01,1,conflict_events,2023-01-01,Afghanistan
Badghis,2023-03,3,conflict_events,2023-03-01,Afghanistan
Badghis,2023-04,4,conflict_events,2023-04-01,Afghanistan
Badghis,2023-05,2,conflict_events,2023-05-01,Afghanistan
Badghis,2023-07,1,conflict_events,2023-07-01,Afghanistan
Badghis,2023-08,1,conflict_events,2023-08-01,Afghanistan
Badghis,2023-09,2,conflict_events,2023-09-01,Afghanistan
Badghis,2024-01,1,conflict_events,2024-01-01,Afghanistan
Badghis,2024-02,1,conflict_events,2024-02-01,Afghanistan
Badghis,2024-04,1,conflict_events,2024-04-01,Afghanistan
Badghis,2024-05,1,conflict_events,2024-05-01,Afghanistan
Badghis,2024-07,7,conflict_events,2024-07-01,Afghanistan
Badghis,2024-08,2,conflict_events,2024-08-01,Afghanistan
Badghis,2024-09,3,conflict_events,2024-09-01,Afghanistan
Badghis,2024-10,4,conflict_events,2024-10-01,Afghanistan
Badghis,2024-11,2,conflict_events,2024-11-01,Afghanistan
Badghis,2024-12,4,conflict_events,2024-12-01,Afghanistan
Badghis,2025-01,4,conflict_events,2025-01-01,Afghanistan
Badghis,2025-02,2,conflict_events,2025-02-01,Afghanistan
Badghis,2025-03,1,conflict_events,2025-03-01,Afghanistan
Badghis,2025-04,1,conflict_events,2025-04-01,Afghanistan
Badghis,2025-05,1,conflict_events,2025-05-01,Afghanistan
Badghis,2025-06,1,conflict_events,2025-06-01,Afghanistan
Badghis,2025-08,2,conflict_events,2025-08-01,Afghanistan
Badghis,2025-09,3,conflict_events,2025-09-01,Afghanistan
Badghis,2025-10,1,conflict_events,2025-10-01,Afghanistan
Baghlan,2017-01,13,conflict_events,2017-01-01,Afghanistan
Baghlan,2017-02,10,conflict_events,2017-02-01,Afghanistan
Baghlan,2017-03,38,conflict_events,2017-03-01,Afghanistan
Baghlan,2017-04,13,conflict_events,2017-04-01,Afghanistan
Baghlan,2017-05,27,conflict_events,2017-05-01,Afghanistan
Baghlan,2017-06,9,conflict_events,2017-06-01,Afghanistan
Baghlan,2017-07,33,conflict_events,2017-07-01,Afghanistan
Baghlan,2017-08,23,conflict_events,2017-08-01,Afghanistan
Baghlan,2017-09,10,conflict_events,2017-09-01,Afghanistan
Baghlan,2017-10,25,conflict_events,2017-10-01,Afghanistan
Baghlan,2017-11,16,conflict_events,2017-11-01,Afghanistan
Baghlan,2017-12,10,conflict_events,2017-12-01,Afghanistan
Baghlan,2018-01,23,conflict_events,2018-01-01,Afghanistan
Baghlan,2018-02,11,conflict_events,2018-02-01,Afghanistan
Baghlan,2018-03,16,conflict_events,2018-03-01,Afghanistan
Baghlan,2018-04,28,conflict_events,2018-04-01,Afghanistan
Baghlan,2018-05,38,conflict_events,2018-05-01,Afghanistan
Baghlan,2018-06,31,conflict_events,2018-06-01,Afghanistan
Baghlan,2018-07,16,conflict_events,2018-07-01,Afghanistan
Baghlan,2018-08,34,conflict_events,2018-08-01,Afghanistan
Baghlan,2018-09,24,conflict_events,2018-09-01,Afghanistan
Baghlan,2018-10,13,conflict_events,2018-10-01,Afghanistan
Baghlan,2018-11,15,conflict_events,2018-11-01,Afghanistan
Baghlan,2018-12,16,conflict_events,2018-12-01,Afghanistan
Baghlan,2019-01,22,conflict_events,2019-01-01,Afghanistan
Baghlan,2019-02,11,conflict_events,2019-02-01,Afghanistan
Baghlan,2019-03,29,conflict_events,2019-03-01,Afghanistan
Baghlan,2019-04,22,conflict_events,2019-04-01,Afghanistan
Baghlan,2019-05,25,conflict_events,2019-05-01,Afghanistan
Baghlan,2019-06,21,conflict_events,2019-06-01,Afghanistan
Baghlan,2019-07,48,conflict_events,2019-07-01,Afghanistan
Baghlan,2019-08,31,conflict_events,2019-08-01,Afghanistan
Baghlan,2019-09,51,conflict_events,2019-09-01,Afghanistan
Baghlan,2019-10,47,conflict_events,2019-10-01,Afghanistan
Baghlan,2019-11,52,conflict_events,2019-11-01,Afghanistan
Baghlan,2019-12,21,conflict_events,2019-12-01,Afghanistan
Baghlan,2020-01,35,conflict_events,2020-01-01,Afghanistan
Baghlan,2020-02,23,conflict_events,2020-02-01,Afghanistan
Baghlan,2020-03,27,conflict_events,2020-03-01,Afghanistan
Baghlan,2020-04,12,conflict_events,2020-04-01,Afghanistan
Baghlan,2020-05,12,conflict_events,2020-05-01,Afghanistan
Baghlan,2020-06,14,conflict_events,2020-06-01,Afghanistan
Baghlan,2020-07,39,conflict_events,2020-07-01,Afghanistan
Baghlan,2020-08,24,conflict_events,2020-08-01,Afghanistan
Baghlan,2020-09,35,conflict_events,2020-09-01,Afghanistan
Baghlan,2020-10,39,conflict_events,2020-10-01,Afghanistan
Baghlan,2020-11,28,conflict_events,2020-11-01,Afghanistan
Baghlan,2020-12,24,conflict_events,2020-12-01,Afghanistan
Baghlan,2021-01,48,conflict_events,2021-01-01,Afghanistan
Baghlan,2021-02,30,conflict_events,2021-02-01,Afghanistan
Baghlan,2021-03,27,conflict_events,2021-03-01,Afghanistan
Baghlan,2021-04,32,conflict_events,2021-04-01,Afghanistan
Baghlan,2021-05,84,conflict_events,2021-05-01,Afghanistan
Baghlan,2021-06,67,conflict_events,2021-06-01,Afghanistan
Baghlan,2021-07,14,conflict_events,2021-07-01,Afghanistan
Baghlan,2021-08,36,conflict_events,2021-08-01,Afghanistan
Baghlan,2021-09,4,conflict_events,2021-09-01,Afghanistan
Baghlan,2021-10,13,conflict_events,2021-10-01,Afghanistan
Baghlan,2021-11,11,conflict_events,2021-11-01,Afghanistan
Baghlan,2021-12,8,conflict_events,2021-12-01,Afghanistan
Baghlan,2022-01,21,conflict_events,2022-01-01,Afghanistan
Baghlan,2022-02,19,conflict_events,2022-02-01,Afghanistan
Baghlan,2022-03,24,conflict_events,2022-03-01,Afghanistan
Baghlan,2022-04,33,conflict_events,2022-04-01,Afghanistan
Baghlan,2022-05,38,conflict_events,2022-05-01,Afghanistan
Baghlan,2022-06,22,conflict_events,2022-06-01,Afghanistan
Baghlan,2022-07,35,conflict_events,2022-07-01,Afghanistan
Baghlan,2022-08,14,conflict_events,2022-08-01,Afghanistan
Baghlan,2022-09,2,conflict_events,2022-09-01,Afghanistan
Baghlan,2022-10,12,conflict_events,2022-10-01,Afghanistan
Baghlan,2022-11,3,conflict_events,2022-11-01,Afghanistan
Baghlan,2022-12,5,conflict_events,2022-12-01,Afghanistan
Baghlan,2023-01,8,conflict_events,2023-01-01,Afghanistan
Baghlan,2023-02,1,conflict_events,2023-02-01,Afghanistan
Baghlan,2023-03,5,conflict_events,2023-03-01,Afghanistan
Baghlan,2023-04,1,conflict_events,2023-04-01,Afghanistan
Baghlan,2023-05,5,conflict_events,2023-05-01,Afghanistan
Baghlan,2023-06,3,conflict_events,2023-06-01,Afghanistan
Baghlan,2023-07,3,conflict_events,2023-07-01,Afghanistan
Baghlan,2023-08,5,conflict_events,2023-08-01,Afghanistan
Baghlan,2023-09,6,conflict_events,2023-09-01,Afghanistan
Baghlan,2023-10,2,conflict_events,2023-10-01,Afghanistan
Baghlan,2023-11,8,conflict_events,2023-11-01,Afghanistan
Baghlan,2023-12,2,conflict_events,2023-12-01,Afghanistan
Baghlan,2024-01,5,conflict_events,2024-01-01,Afghanistan
Baghlan,2024-02,8,conflict_events,2024-02-01,Afghanistan
Baghlan,2024-03,1,conflict_events,2024-03-01,Afghanistan
Baghlan,2024-04,4,conflict_events,2024-04-01,Afghanistan
Baghlan,2024-05,4,conflict_events,2024-05-01,Afghanistan
Baghlan,2024-06,5,conflict_events,2024-06-01,Afghanistan
Baghlan,2024-07,6,conflict_events,2024-07-01,Afghanistan
Baghlan,2024-08,4,conflict_events,2024-08-01,Afghanistan
Baghlan,2024-09,4,conflict_events,2024-09-01,Afghanistan
Baghlan,2024-10,2,conflict_events,2024-10-01,Afghanistan
Baghlan,2024-11,2,conflict_events,2024-11-01,Afghanistan
Baghlan,2024-12,2,conflict_events,2024-12-01,Afghanistan
Baghlan,2025-01,3,conflict_events,2025-01-01,Afghanistan
Baghlan,2025-02,3,conflict_events,2025-02-01,Afghanistan
Baghlan,2025-03,1,conflict_events,2025-03-01,Afghanistan
Baghlan,2025-04,3,conflict_events,2025-04-01,Afghanistan
Baghlan,2025-06,1,conflict_events,2025-06-01,Afghanistan
Baghlan,2025-07,2,conflict_events,2025-07-01,Afghanistan
Baghlan,2025-09,6,conflict_events,2025-09-01,Afghanistan
Baghlan,2025-10,2,conflict_events,2025-10-01,Afghanistan
Baghlan,2025-12,2,conflict_events,2025-12-01,Afghanistan
Baghlan,2026-01,1,conflict_events,2026-01-01,Afghanistan
Balkh,2017-01,10,conflict_events,2017-01-01,Afghanistan
Balkh,2017-03,12,conflict_events,2017-03-01,Afghanistan
Balkh,2017-04,20,conflict_events,2017-04-01,Afghanistan
Balkh,2017-05,12,conflict_events,2017-05-01,Afghanistan
Balkh,2017-06,4,conflict_events,2017-06-01,Afghanistan
Balkh,2017-07,33,conflict_events,2017-07-01,Afghanistan
Balkh,2017-08,30,conflict_events,2017-08-01,Afghanistan
Balkh,2017-09,16,conflict_events,2017-09-01,Afghanistan
Balkh,2017-10,30,conflict_events,2017-10-01,Afghanistan
Balkh,2017-11,19,conflict_events,2017-11-01,Afghanistan
Balkh,2017-12,19,conflict_events,2017-12-01,Afghanistan
Balkh,2018-01,25,conflict_events,2018-01-01,Afghanistan
Balkh,2018-02,18,conflict_events,2018-02-01,Afghanistan
Balkh,2018-03,23,conflict_events,2018-03-01,Afghanistan
Balkh,2018-04,28,conflict_events,2018-04-01,Afghanistan
Balkh,2018-05,27,conflict_events,2018-05-01,Afghanistan
Balkh,2018-06,24,conflict_events,2018-06-01,Afghanistan
Balkh,2018-07,48,conflict_events,2018-07-01,Afghanistan
Balkh,2018-08,25,conflict_events,2018-08-01,Afghanistan
Balkh,2018-09,23,conflict_events,2018-09-01,Afghanistan
Balkh,2018-10,24,conflict_events,2018-10-01,Afghanistan
Balkh,2018-11,23,conflict_events,2018-11-01,Afghanistan
Balkh,2018-12,23,conflict_events,2018-12-01,Afghanistan
Balkh,2019-01,41,conflict_events,2019-01-01,Afghanistan
Balkh,2019-02,27,conflict_events,2019-02-01,Afghanistan
Balkh,2019-03,32,conflict_events,2019-03-01,Afghanistan
Balkh,2019-04,32,conflict_events,2019-04-01,Afghanistan
Balkh,2019-05,20,conflict_events,2019-05-01,Afghanistan
Balkh,2019-06,35,conflict_events,2019-06-01,Afghanistan
Balkh,2019-07,48,conflict_events,2019-07-01,Afghanistan
Balkh,2019-08,96,conflict_events,2019-08-01,Afghanistan
Balkh,2019-09,67,conflict_events,2019-09-01,Afghanistan
Balkh,2019-10,79,conflict_events,2019-10-01,Afghanistan
Balkh,2019-11,58,conflict_events,2019-11-01,Afghanistan
Balkh,2019-12,63,conflict_events,2019-12-01,Afghanistan
Balkh,2020-01,107,conflict_events,2020-01-01,Afghanistan
Balkh,2020-02,75,conflict_events,2020-02-01,Afghanistan
Balkh,2020-03,54,conflict_events,2020-03-01,Afghanistan
Balkh,2020-04,32,conflict_events,2020-04-01,Afghanistan
Balkh,2020-05,39,conflict_events,2020-05-01,Afghanistan
Balkh,2020-06,20,conflict_events,2020-06-01,Afghanistan
Balkh,2020-07,33,conflict_events,2020-07-01,Afghanistan
Balkh,2020-08,37,conflict_events,2020-08-01,Afghanistan
Balkh,2020-09,53,conflict_events,2020-09-01,Afghanistan
Balkh,2020-10,81,conflict_events,2020-10-01,Afghanistan
Balkh,2020-11,73,conflict_events,2020-11-01,Afghanistan
Balkh,2020-12,58,conflict_events,2020-12-01,Afghanistan
Balkh,2021-01,63,conflict_events,2021-01-01,Afghanistan
Balkh,2021-02,69,conflict_events,2021-02-01,Afghanistan
Balkh,2021-03,56,conflict_events,2021-03-01,Afghanistan
Balkh,2021-04,58,conflict_events,2021-04-01,Afghanistan
Balkh,2021-05,53,conflict_events,2021-05-01,Afghanistan
Balkh,2021-06,62,conflict_events,2021-06-01,Afghanistan
Balkh,2021-07,43,conflict_events,2021-07-01,Afghanistan
Balkh,2021-08,30,conflict_events,2021-08-01,Afghanistan
Balkh,2021-09,6,conflict_events,2021-09-01,Afghanistan
Balkh,2021-10,3,conflict_events,2021-10-01,Afghanistan
Balkh,2021-11,7,conflict_events,2021-11-01,Afghanistan
Balkh,2021-12,4,conflict_events,2021-12-01,Afghanistan
Balkh,2022-01,11,conflict_events,2022-01-01,Afghanistan
Balkh,2022-02,6,conflict_events,2022-02-01,Afghanistan
Balkh,2022-03,9,conflict_events,2022-03-01,Afghanistan
Balkh,2022-04,12,conflict_events,2022-04-01,Afghanistan
Balkh,2022-05,5,conflict_events,2022-05-01,Afghanistan
Balkh,2022-06,9,conflict_events,2022-06-01,Afghanistan
Balkh,2022-07,5,conflict_events,2022-07-01,Afghanistan
Balkh,2022-08,7,conflict_events,2022-08-01,Afghanistan
Balkh,2022-09,2,conflict_events,2022-09-01,Afghanistan
Balkh,2022-10,7,conflict_events,2022-10-01,Afghanistan
Balkh,2022-11,6,conflict_events,2022-11-01,Afghanistan
Balkh,2022-12,3,conflict_events,2022-12-01,Afghanistan
Balkh,2023-01,3,conflict_events,2023-01-01,Afghanistan
Balkh,2023-02,4,conflict_events,2023-02-01,Afghanistan
Balkh,2023-03,7,conflict_events,2023-03-01,Afghanistan
Balkh,2023-04,4,conflict_events,2023-04-01,Afghanistan
Balkh,2023-05,4,conflict_events,2023-05-01,Afghanistan
Balkh,2023-06,2,conflict_events,2023-06-01,Afghanistan
Balkh,2023-07,3,conflict_events,2023-07-01,Afghanistan
Balkh,2023-08,4,conflict_events,2023-08-01,Afghanistan
Balkh,2023-09,5,conflict_events,2023-09-01,Afghanistan
Balkh,2023-10,3,conflict_events,2023-10-01,Afghanistan
Balkh,2023-11,2,conflict_events,2023-11-01,Afghanistan
Balkh,2023-12,3,conflict_events,2023-12-01,Afghanistan
Balkh,2024-01,6,conflict_events,2024-01-01,Afghanistan
Balkh,2024-02,1,conflict_events,2024-02-01,Afghanistan
Balkh,2024-03,1,conflict_events,2024-03-01,Afghanistan
Balkh,2024-04,2,conflict_events,2024-04-01,Afghanistan
Balkh,2024-05,2,conflict_events,2024-05-01,Afghanistan
Balkh,2024-09,6,conflict_events,2024-09-01,Afghanistan
Balkh,2024-10,4,conflict_events,2024-10-01,Afghanistan
Balkh,2024-11,1,conflict_events,2024-11-01,Afghanistan
Balkh,2025-01,2,conflict_events,2025-01-01,Afghanistan
Balkh,2025-02,1,conflict_events,2025-02-01,Afghanistan
Balkh,2025-03,4,conflict_events,2025-03-01,Afghanistan
Balkh,2025-04,4,conflict_events,2025-04-01,Afghanistan
Balkh,2025-07,1,conflict_events,2025-07-01,Afghanistan
Balkh,2025-09,1,conflict_events,2025-09-01,Afghanistan
Balkh,2025-10,1,conflict_events,2025-10-01,Afghanistan
Balkh,2025-11,3,conflict_events,2025-11-01,Afghanistan
Balkh,2025-12,1,conflict_events,2025-12-01,Afghanistan
Balkh,2026-01,1,conflict_events,2026-01-01,Afghanistan
Balkh,2026-02,1,conflict_events,2026-02-01,Afghanistan
Balkh,2026-03,1,conflict_events,2026-03-01,Afghanistan
Bamyan,2017-02,2,conflict_events,2017-02-01,Afghanistan
Bamyan,2017-04,1,conflict_events,2017-04-01,Afghanistan
Bamyan,2017-06,2,conflict_events,2017-06-01,Afghanistan
Bamyan,2017-09,2,conflict_events,2017-09-01,Afghanistan
Bamyan,2017-10,1,conflict_events,2017-10-01,Afghanistan
Bamyan,2018-05,2,conflict_events,2018-05-01,Afghanistan
Bamyan,2018-06,1,conflict_events,2018-06-01,Afghanistan
Bamyan,2018-07,3,conflict_events,2018-07-01,Afghanistan
Bamyan,2019-07,1,conflict_events,2019-07-01,Afghanistan
Bamyan,2019-08,5,conflict_events,2019-08-01,Afghanistan
Bamyan,2019-09,5,conflict_events,2019-09-01,Afghanistan
Bamyan,2019-10,4,conflict_events,2019-10-01,Afghanistan
