adm1_name,year_month,value,indicator,date,country
Abiemnhom,2012-04,1,conflict_events,2012-04-01,South Sudan
Abiemnhom,2013-06,1,conflict_events,2013-06-01,South Sudan
Abiemnhom,2013-11,1,conflict_events,2013-11-01,South Sudan
Abiemnhom,2014-01,1,conflict_events,2014-01-01,South Sudan
Abiemnhom,2017-04,1,conflict_events,2017-04-01,South Sudan
Abiemnhom,2018-04,1,conflict_events,2018-04-01,South Sudan
Abiemnhom,2019-03,4,conflict_events,2019-03-01,South Sudan
Abiemnhom,2019-04,1,conflict_events,2019-04-01,South Sudan
Abiemnhom,2019-05,1,conflict_events,2019-05-01,South Sudan
Abiemnhom,2019-06,2,conflict_events,2019-06-01,South Sudan
Abiemnhom,2019-12,2,conflict_events,2019-12-01,South Sudan
Abiemnhom,2020-03,2,conflict_events,2020-03-01,South Sudan
Abiemnhom,2020-04,1,conflict_events,2020-04-01,South Sudan
Abiemnhom,2020-05,1,conflict_events,2020-05-01,South Sudan
Abiemnhom,2021-02,1,conflict_events,2021-02-01,South Sudan
Abiemnhom,2021-03,3,conflict_events,2021-03-01,South Sudan
Abiemnhom,2021-05,2,conflict_events,2021-05-01,South Sudan
Abiemnhom,2021-07,3,conflict_events,2021-07-01,South Sudan
Abiemnhom,2022-01,1,conflict_events,2022-01-01,South Sudan
Abiemnhom,2022-04,2,conflict_events,2022-04-01,South Sudan
Abiemnhom,2022-06,1,conflict_events,2022-06-01,South Sudan
Abiemnhom,2022-12,1,conflict_events,2022-12-01,South Sudan
Abiemnhom,2023-04,3,conflict_events,2023-04-01,South Sudan
Abiemnhom,2023-10,1,conflict_events,2023-10-01,South Sudan
Abiemnhom,2023-12,1,conflict_events,2023-12-01,South Sudan
Abiemnhom,2024-01,3,conflict_events,2024-01-01,South Sudan
Abiemnhom,2024-03,2,conflict_events,2024-03-01,South Sudan
Abiemnhom,2024-05,1,conflict_events,2024-05-01,South Sudan
Abiemnhom,2025-04,4,conflict_events,2025-04-01,South Sudan
Abiemnhom,2025-05,1,conflict_events,2025-05-01,South Sudan
Abiemnhom,2025-07,2,conflict_events,2025-07-01,South Sudan
Abiemnhom,2025-12,1,conflict_events,2025-12-01,South Sudan
Abiemnhom,2026-02,2,conflict_events,2026-02-01,South Sudan
Abiemnhom,2026-03,1,conflict_events,2026-03-01,South Sudan
Akobo,2011-07,1,conflict_events,2011-07-01,South Sudan
Akobo,2011-12,1,conflict_events,2011-12-01,South Sudan
Akobo,2012-01,4,conflict_events,2012-01-01,South Sudan
Akobo,2012-06,1,conflict_events,2012-06-01,South Sudan
Akobo,2012-10,1,conflict_events,2012-10-01,South Sudan
Akobo,2012-12,1,conflict_events,2012-12-01,South Sudan
Akobo,2013-02,1,conflict_events,2013-02-01,South Sudan
Akobo,2013-05,1,conflict_events,2013-05-01,South Sudan
Akobo,2013-11,1,conflict_events,2013-11-01,South Sudan
Akobo,2013-12,2,conflict_events,2013-12-01,South Sudan
Akobo,2014-05,2,conflict_events,2014-05-01,South Sudan
Akobo,2014-07,2,conflict_events,2014-07-01,South Sudan
Akobo,2015-04,1,conflict_events,2015-04-01,South Sudan
Akobo,2015-05,1,conflict_events,2015-05-01,South Sudan
Akobo,2015-11,2,conflict_events,2015-11-01,South Sudan
Akobo,2016-02,1,conflict_events,2016-02-01,South Sudan
Akobo,2016-03,2,conflict_events,2016-03-01,South Sudan
Akobo,2016-10,1,conflict_events,2016-10-01,South Sudan
Akobo,2016-11,1,conflict_events,2016-11-01,South Sudan
Akobo,2017-04,2,conflict_events,2017-04-01,South Sudan
Akobo,2017-05,1,conflict_events,2017-05-01,South Sudan
Akobo,2017-07,1,conflict_events,2017-07-01,South Sudan
Akobo,2017-09,2,conflict_events,2017-09-01,South Sudan
Akobo,2017-10,1,conflict_events,2017-10-01,South Sudan
Akobo,2018-01,7,conflict_events,2018-01-01,South Sudan
Akobo,2018-02,2,conflict_events,2018-02-01,South Sudan
Akobo,2018-03,2,conflict_events,2018-03-01,South Sudan
Akobo,2018-04,1,conflict_events,2018-04-01,South Sudan
Akobo,2018-06,2,conflict_events,2018-06-01,South Sudan
Akobo,2018-07,1,conflict_events,2018-07-01,South Sudan
Akobo,2019-01,2,conflict_events,2019-01-01,South Sudan
Akobo,2019-09,1,conflict_events,2019-09-01,South Sudan
Akobo,2019-11,1,conflict_events,2019-11-01,South Sudan
Akobo,2020-03,1,conflict_events,2020-03-01,South Sudan
Akobo,2020-08,1,conflict_events,2020-08-01,South Sudan
Akobo,2020-12,2,conflict_events,2020-12-01,South Sudan
Akobo,2021-01,1,conflict_events,2021-01-01,South Sudan
Akobo,2021-02,2,conflict_events,2021-02-01,South Sudan
Akobo,2021-03,1,conflict_events,2021-03-01,South Sudan
Akobo,2021-05,6,conflict_events,2021-05-01,South Sudan
Akobo,2021-06,4,conflict_events,2021-06-01,South Sudan
Akobo,2021-07,9,conflict_events,2021-07-01,South Sudan
Akobo,2021-08,6,conflict_events,2021-08-01,South Sudan
Akobo,2021-09,2,conflict_events,2021-09-01,South Sudan
Akobo,2021-10,7,conflict_events,2021-10-01,South Sudan
Akobo,2021-11,9,conflict_events,2021-11-01,South Sudan
Akobo,2021-12,7,conflict_events,2021-12-01,South Sudan
Akobo,2022-01,7,conflict_events,2022-01-01,South Sudan
Akobo,2022-02,5,conflict_events,2022-02-01,South Sudan
Akobo,2022-03,8,conflict_events,2022-03-01,South Sudan
Akobo,2022-04,7,conflict_events,2022-04-01,South Sudan
Akobo,2022-05,3,conflict_events,2022-05-01,South Sudan
Akobo,2022-06,2,conflict_events,2022-06-01,South Sudan
Akobo,2022-07,1,conflict_events,2022-07-01,South Sudan
Akobo,2022-08,1,conflict_events,2022-08-01,South Sudan
Akobo,2022-09,2,conflict_events,2022-09-01,South Sudan
Akobo,2022-10,5,conflict_events,2022-10-01,South Sudan
Akobo,2022-11,4,conflict_events,2022-11-01,South Sudan
Akobo,2022-12,5,conflict_events,2022-12-01,South Sudan
Akobo,2023-01,15,conflict_events,2023-01-01,South Sudan
Akobo,2023-02,1,conflict_events,2023-02-01,South Sudan
Akobo,2023-03,6,conflict_events,2023-03-01,South Sudan
Akobo,2023-04,9,conflict_events,2023-04-01,South Sudan
Akobo,2023-05,4,conflict_events,2023-05-01,South Sudan
Akobo,2023-06,3,conflict_events,2023-06-01,South Sudan
Akobo,2023-08,2,conflict_events,2023-08-01,South Sudan
Akobo,2023-09,2,conflict_events,2023-09-01,South Sudan
Akobo,2023-10,9,conflict_events,2023-10-01,South Sudan
Akobo,2023-11,3,conflict_events,2023-11-01,South Sudan
Akobo,2024-01,8,conflict_events,2024-01-01,South Sudan
Akobo,2024-02,10,conflict_events,2024-02-01,South Sudan
Akobo,2024-03,4,conflict_events,2024-03-01,South Sudan
Akobo,2024-04,7,conflict_events,2024-04-01,South Sudan
Akobo,2024-05,7,conflict_events,2024-05-01,South Sudan
Akobo,2024-06,4,conflict_events,2024-06-01,South Sudan
Akobo,2024-07,2,conflict_events,2024-07-01,South Sudan
Akobo,2024-08,2,conflict_events,2024-08-01,South Sudan
Akobo,2024-09,3,conflict_events,2024-09-01,South Sudan
Akobo,2024-10,3,conflict_events,2024-10-01,South Sudan
Akobo,2024-11,8,conflict_events,2024-11-01,South Sudan
Akobo,2024-12,10,conflict_events,2024-12-01,South Sudan
Akobo,2025-01,12,conflict_events,2025-01-01,South Sudan
Akobo,2025-02,3,conflict_events,2025-02-01,South Sudan
Akobo,2025-03,8,conflict_events,2025-03-01,South Sudan
Akobo,2025-04,3,conflict_events,2025-04-01,South Sudan
Akobo,2025-05,1,conflict_events,2025-05-01,South Sudan
Akobo,2025-06,1,conflict_events,2025-06-01,South Sudan
Akobo,2025-07,2,conflict_events,2025-07-01,South Sudan
Akobo,2025-08,2,conflict_events,2025-08-01,South Sudan
Akobo,2025-10,4,conflict_events,2025-10-01,South Sudan
Akobo,2025-11,3,conflict_events,2025-11-01,South Sudan
Akobo,2025-12,3,conflict_events,2025-12-01,South Sudan
Akobo,2026-01,2,conflict_events,2026-01-01,South Sudan
Akobo,2026-02,10,conflict_events,2026-02-01,South Sudan
Akobo,2026-03,6,conflict_events,2026-03-01,South Sudan
Aweil Centre,2014-07,1,conflict_events,2014-07-01,South Sudan
Aweil Centre,2017-02,1,conflict_events,2017-02-01,South Sudan
Aweil Centre,2021-03,1,conflict_events,2021-03-01,South Sudan
Aweil Centre,2022-10,1,conflict_events,2022-10-01,South Sudan
Aweil Centre,2022-11,1,conflict_events,2022-11-01,South Sudan
Aweil Centre,2022-12,1,conflict_events,2022-12-01,South Sudan
Aweil Centre,2023-01,1,conflict_events,2023-01-01,South Sudan
Aweil Centre,2023-07,1,conflict_events,2023-07-01,South Sudan
Aweil Centre,2024-12,1,conflict_events,2024-12-01,South Sudan
Aweil East,2012-07,1,conflict_events,2012-07-01,South Sudan
Aweil East,2013-03,4,conflict_events,2013-03-01,South Sudan
Aweil East,2013-04,4,conflict_events,2013-04-01,South Sudan
Aweil East,2013-06,1,conflict_events,2013-06-01,South Sudan
Aweil East,2013-10,1,conflict_events,2013-10-01,South Sudan
Aweil East,2014-04,1,conflict_events,2014-04-01,South Sudan
Aweil East,2014-08,1,conflict_events,2014-08-01,South Sudan
Aweil East,2016-01,1,conflict_events,2016-01-01,South Sudan
Aweil East,2016-03,1,conflict_events,2016-03-01,South Sudan
Aweil East,2016-04,1,conflict_events,2016-04-01,South Sudan
Aweil East,2016-05,2,conflict_events,2016-05-01,South Sudan
Aweil East,2016-06,1,conflict_events,2016-06-01,South Sudan
Aweil East,2016-11,1,conflict_events,2016-11-01,South Sudan
Aweil East,2017-01,1,conflict_events,2017-01-01,South Sudan
Aweil East,2017-06,5,conflict_events,2017-06-01,South Sudan
Aweil East,2017-08,1,conflict_events,2017-08-01,South Sudan
Aweil East,2017-10,1,conflict_events,2017-10-01,South Sudan
Aweil East,2017-12,1,conflict_events,2017-12-01,South Sudan
Aweil East,2019-01,1,conflict_events,2019-01-01,South Sudan
Aweil East,2019-08,1,conflict_events,2019-08-01,South Sudan
Aweil East,2020-01,1,conflict_events,2020-01-01,South Sudan
Aweil East,2020-02,2,conflict_events,2020-02-01,South Sudan
Aweil East,2020-04,3,conflict_events,2020-04-01,South Sudan
Aweil East,2020-06,3,conflict_events,2020-06-01,South Sudan
Aweil East,2020-07,1,conflict_events,2020-07-01,South Sudan
Aweil East,2020-09,1,conflict_events,2020-09-01,South Sudan
Aweil East,2021-02,2,conflict_events,2021-02-01,South Sudan
Aweil East,2021-04,2,conflict_events,2021-04-01,South Sudan
Aweil East,2021-05,2,conflict_events,2021-05-01,South Sudan
Aweil East,2021-07,1,conflict_events,2021-07-01,South Sudan
Aweil East,2021-12,3,conflict_events,2021-12-01,South Sudan
Aweil East,2022-01,4,conflict_events,2022-01-01,South Sudan
Aweil East,2022-02,2,conflict_events,2022-02-01,South Sudan
Aweil East,2022-03,2,conflict_events,2022-03-01,South Sudan
Aweil East,2022-07,2,conflict_events,2022-07-01,South Sudan
Aweil East,2022-08,1,conflict_events,2022-08-01,South Sudan
Aweil East,2022-10,2,conflict_events,2022-10-01,South Sudan
Aweil East,2022-11,1,conflict_events,2022-11-01,South Sudan
Aweil East,2023-02,1,conflict_events,2023-02-01,South Sudan
Aweil East,2023-03,1,conflict_events,2023-03-01,South Sudan
Aweil East,2023-04,2,conflict_events,2023-04-01,South Sudan
Aweil East,2023-05,5,conflict_events,2023-05-01,South Sudan
Aweil East,2023-06,8,conflict_events,2023-06-01,South Sudan
Aweil East,2024-05,1,conflict_events,2024-05-01,South Sudan
Aweil East,2025-01,1,conflict_events,2025-01-01,South Sudan
Aweil East,2026-02,1,conflict_events,2026-02-01,South Sudan
Aweil North,2012-05,1,conflict_events,2012-05-01,South Sudan
Aweil North,2012-11,3,conflict_events,2012-11-01,South Sudan
Aweil North,2012-12,2,conflict_events,2012-12-01,South Sudan
Aweil North,2013-03,2,conflict_events,2013-03-01,South Sudan
Aweil North,2016-04,1,conflict_events,2016-04-01,South Sudan
Aweil North,2016-08,1,conflict_events,2016-08-01,South Sudan
Aweil North,2017-04,1,conflict_events,2017-04-01,South Sudan
Aweil North,2019-08,1,conflict_events,2019-08-01,South Sudan
Aweil North,2020-12,1,conflict_events,2020-12-01,South Sudan
Aweil North,2021-04,1,conflict_events,2021-04-01,South Sudan
Aweil North,2021-06,1,conflict_events,2021-06-01,South Sudan
Aweil North,2021-12,2,conflict_events,2021-12-01,South Sudan
Aweil North,2022-01,2,conflict_events,2022-01-01,South Sudan
Aweil North,2022-05,1,conflict_events,2022-05-01,South Sudan
Aweil North,2023-03,1,conflict_events,2023-03-01,South Sudan
Aweil North,2023-04,1,conflict_events,2023-04-01,South Sudan
Aweil North,2025-01,5,conflict_events,2025-01-01,South Sudan
Aweil North,2025-07,2,conflict_events,2025-07-01,South Sudan
Aweil South,2016-09,1,conflict_events,2016-09-01,South Sudan
Aweil South,2019-04,3,conflict_events,2019-04-01,South Sudan
Aweil South,2022-02,1,conflict_events,2022-02-01,South Sudan
Aweil South,2022-05,1,conflict_events,2022-05-01,South Sudan
Aweil South,2024-01,1,conflict_events,2024-01-01,South Sudan
Aweil West,2011-08,2,conflict_events,2011-08-01,South Sudan
Aweil West,2012-02,1,conflict_events,2012-02-01,South Sudan
Aweil West,2012-05,7,conflict_events,2012-05-01,South Sudan
Aweil West,2014-01,1,conflict_events,2014-01-01,South Sudan
Aweil West,2014-05,1,conflict_events,2014-05-01,South Sudan
Aweil West,2014-07,3,conflict_events,2014-07-01,South Sudan
Aweil West,2015-04,2,conflict_events,2015-04-01,South Sudan
Aweil West,2015-05,3,conflict_events,2015-05-01,South Sudan
Aweil West,2015-06,4,conflict_events,2015-06-01,South Sudan
Aweil West,2015-07,2,conflict_events,2015-07-01,South Sudan
Aweil West,2015-10,1,conflict_events,2015-10-01,South Sudan
Aweil West,2016-03,3,conflict_events,2016-03-01,South Sudan
Aweil West,2016-10,1,conflict_events,2016-10-01,South Sudan
Aweil West,2017-04,1,conflict_events,2017-04-01,South Sudan
Aweil West,2017-12,2,conflict_events,2017-12-01,South Sudan
Aweil West,2018-04,1,conflict_events,2018-04-01,South Sudan
Aweil West,2019-01,1,conflict_events,2019-01-01,South Sudan
Aweil West,2019-11,1,conflict_events,2019-11-01,South Sudan
Aweil West,2020-01,1,conflict_events,2020-01-01,South Sudan
Aweil West,2020-02,2,conflict_events,2020-02-01,South Sudan
Aweil West,2020-07,1,conflict_events,2020-07-01,South Sudan
Aweil West,2021-01,1,conflict_events,2021-01-01,South Sudan
Aweil West,2021-03,2,conflict_events,2021-03-01,South Sudan
Aweil West,2021-04,1,conflict_events,2021-04-01,South Sudan
Aweil West,2021-05,3,conflict_events,2021-05-01,South Sudan
Aweil West,2021-10,1,conflict_events,2021-10-01,South Sudan
Aweil West,2021-12,1,conflict_events,2021-12-01,South Sudan
Aweil West,2022-01,1,conflict_events,2022-01-01,South Sudan
Aweil West,2022-03,1,conflict_events,2022-03-01,South Sudan
Aweil West,2022-05,1,conflict_events,2022-05-01,South Sudan
Aweil West,2022-06,2,conflict_events,2022-06-01,South Sudan
Aweil West,2022-11,1,conflict_events,2022-11-01,South Sudan
Aweil West,2023-02,1,conflict_events,2023-02-01,South Sudan
Aweil West,2023-03,1,conflict_events,2023-03-01,South Sudan
Aweil West,2024-02,2,conflict_events,2024-02-01,South Sudan
Aweil West,2024-10,1,conflict_events,2024-10-01,South Sudan
Aweil West,2024-11,1,conflict_events,2024-11-01,South Sudan
Aweil West,2025-02,1,conflict_events,2025-02-01,South Sudan
Aweil West,2025-10,1,conflict_events,2025-10-01,South Sudan
Awerial,2014-01,1,conflict_events,2014-01-01,South Sudan
Awerial,2014-07,1,conflict_events,2014-07-01,South Sudan
Awerial,2014-10,1,conflict_events,2014-10-01,South Sudan
Awerial,2015-01,1,conflict_events,2015-01-01,South Sudan
Awerial,2015-04,1,conflict_events,2015-04-01,South Sudan
Awerial,2016-07,1,conflict_events,2016-07-01,South Sudan
Awerial,2017-06,1,conflict_events,2017-06-01,South Sudan
Awerial,2017-09,1,conflict_events,2017-09-01,South Sudan
Awerial,2017-11,1,conflict_events,2017-11-01,South Sudan
Awerial,2018-02,1,conflict_events,2018-02-01,South Sudan
Awerial,2018-03,1,conflict_events,2018-03-01,South Sudan
Awerial,2018-06,2,conflict_events,2018-06-01,South Sudan
Awerial,2019-04,1,conflict_events,2019-04-01,South Sudan
Awerial,2019-08,1,conflict_events,2019-08-01,South Sudan
Awerial,2020-01,1,conflict_events,2020-01-01,South Sudan
Awerial,2020-04,1,conflict_events,2020-04-01,South Sudan
Awerial,2020-05,2,conflict_events,2020-05-01,South Sudan
Awerial,2020-06,1,conflict_events,2020-06-01,South Sudan
Awerial,2020-11,4,conflict_events,2020-11-01,South Sudan
Awerial,2020-12,10,conflict_events,2020-12-01,South Sudan
Awerial,2021-02,2,conflict_events,2021-02-01,South Sudan
Awerial,2021-03,2,conflict_events,2021-03-01,South Sudan
Awerial,2021-07,1,conflict_events,2021-07-01,South Sudan
Awerial,2021-11,1,conflict_events,2021-11-01,South Sudan
Awerial,2022-01,1,conflict_events,2022-01-01,South Sudan
Awerial,2022-02,1,conflict_events,2022-02-01,South Sudan
Awerial,2023-02,3,conflict_events,2023-02-01,South Sudan
Awerial,2023-04,2,conflict_events,2023-04-01,South Sudan
Awerial,2023-11,1,conflict_events,2023-11-01,South Sudan
Awerial,2023-12,1,conflict_events,2023-12-01,South Sudan
Awerial,2024-01,1,conflict_events,2024-01-01,South Sudan
Awerial,2024-10,1,conflict_events,2024-10-01,South Sudan
Awerial,2025-04,1,conflict_events,2025-04-01,South Sudan
Ayod,2011-08,1,conflict_events,2011-08-01,South Sudan
Ayod,2011-10,1,conflict_events,2011-10-01,South Sudan
Ayod,2013-05,1,conflict_events,2013-05-01,South Sudan
Ayod,2014-04,3,conflict_events,2014-04-01,South Sudan
Ayod,2014-07,3,conflict_events,2014-07-01,South Sudan
Ayod,2014-08,2,conflict_events,2014-08-01,South Sudan
Ayod,2014-09,1,conflict_events,2014-09-01,South Sudan
Ayod,2014-10,1,conflict_events,2014-10-01,South Sudan
Ayod,2015-02,1,conflict_events,2015-02-01,South Sudan
Ayod,2015-03,4,conflict_events,2015-03-01,South Sudan
Ayod,2015-05,1,conflict_events,2015-05-01,South Sudan
Ayod,2015-06,1,conflict_events,2015-06-01,South Sudan
Ayod,2015-07,4,conflict_events,2015-07-01,South Sudan
Ayod,2015-08,3,conflict_events,2015-08-01,South Sudan
Ayod,2015-11,2,conflict_events,2015-11-01,South Sudan
Ayod,2016-03,1,conflict_events,2016-03-01,South Sudan
Ayod,2017-03,2,conflict_events,2017-03-01,South Sudan
Ayod,2017-11,5,conflict_events,2017-11-01,South Sudan
Ayod,2018-02,1,conflict_events,2018-02-01,South Sudan
Ayod,2018-04,1,conflict_events,2018-04-01,South Sudan
Ayod,2018-05,1,conflict_events,2018-05-01,South Sudan
Ayod,2018-10,1,conflict_events,2018-10-01,South Sudan
Ayod,2019-07,1,conflict_events,2019-07-01,South Sudan
Ayod,2020-12,5,conflict_events,2020-12-01,South Sudan
Ayod,2021-01,1,conflict_events,2021-01-01,South Sudan
Ayod,2021-02,8,conflict_events,2021-02-01,South Sudan
Ayod,2021-05,1,conflict_events,2021-05-01,South Sudan
Ayod,2021-06,1,conflict_events,2021-06-01,South Sudan
Ayod,2021-07,2,conflict_events,2021-07-01,South Sudan
Ayod,2021-10,1,conflict_events,2021-10-01,South Sudan
Ayod,2021-11,2,conflict_events,2021-11-01,South Sudan
Ayod,2022-01,1,conflict_events,2022-01-01,South Sudan
Ayod,2022-02,5,conflict_events,2022-02-01,South Sudan
Ayod,2022-03,2,conflict_events,2022-03-01,South Sudan
Ayod,2022-05,8,conflict_events,2022-05-01,South Sudan
Ayod,2022-06,3,conflict_events,2022-06-01,South Sudan
Ayod,2022-08,2,conflict_events,2022-08-01,South Sudan
Ayod,2022-12,3,conflict_events,2022-12-01,South Sudan
Ayod,2023-01,2,conflict_events,2023-01-01,South Sudan
Ayod,2023-02,4,conflict_events,2023-02-01,South Sudan
Ayod,2023-03,4,conflict_events,2023-03-01,South Sudan
Ayod,2023-05,1,conflict_events,2023-05-01,South Sudan
Ayod,2023-11,3,conflict_events,2023-11-01,South Sudan
Ayod,2024-01,3,conflict_events,2024-01-01,South Sudan
Ayod,2024-02,3,conflict_events,2024-02-01,South Sudan
Ayod,2024-03,7,conflict_events,2024-03-01,South Sudan
Ayod,2024-04,1,conflict_events,2024-04-01,South Sudan
Ayod,2024-05,2,conflict_events,2024-05-01,South Sudan
Ayod,2024-06,1,conflict_events,2024-06-01,South Sudan
Ayod,2024-07,5,conflict_events,2024-07-01,South Sudan
Ayod,2024-08,5,conflict_events,2024-08-01,South Sudan
Ayod,2024-10,4,conflict_events,2024-10-01,South Sudan
Ayod,2024-11,5,conflict_events,2024-11-01,South Sudan
Ayod,2024-12,1,conflict_events,2024-12-01,South Sudan
Ayod,2025-01,4,conflict_events,2025-01-01,South Sudan
Ayod,2025-02,1,conflict_events,2025-02-01,South Sudan
Ayod,2025-03,2,conflict_events,2025-03-01,South Sudan
Ayod,2025-04,3,conflict_events,2025-04-01,South Sudan
Ayod,2025-05,1,conflict_events,2025-05-01,South Sudan
Ayod,2025-09,3,conflict_events,2025-09-01,South Sudan
Ayod,2025-10,3,conflict_events,2025-10-01,South Sudan
Ayod,2025-12,1,conflict_events,2025-12-01,South Sudan
Ayod,2026-01,4,conflict_events,2026-01-01,South Sudan
Ayod,2026-02,5,conflict_events,2026-02-01,South Sudan
Baliet,2011-08,3,conflict_events,2011-08-01,South Sudan
Baliet,2011-11,1,conflict_events,2011-11-01,South Sudan
Baliet,2012-01,1,conflict_events,2012-01-01,South Sudan
Baliet,2014-02,2,conflict_events,2014-02-01,South Sudan
Baliet,2014-03,1,conflict_events,2014-03-01,South Sudan
Baliet,2014-05,5,conflict_events,2014-05-01,South Sudan
Baliet,2014-06,3,conflict_events,2014-06-01,South Sudan
Baliet,2014-07,2,conflict_events,2014-07-01,South Sudan
Baliet,2014-10,2,conflict_events,2014-10-01,South Sudan
Baliet,2015-04,1,conflict_events,2015-04-01,South Sudan
Baliet,2015-05,6,conflict_events,2015-05-01,South Sudan
Baliet,2017-04,1,conflict_events,2017-04-01,South Sudan
Baliet,2017-12,1,conflict_events,2017-12-01,South Sudan
Baliet,2020-12,1,conflict_events,2020-12-01,South Sudan
Baliet,2021-01,3,conflict_events,2021-01-01,South Sudan
Baliet,2021-02,3,conflict_events,2021-02-01,South Sudan
Baliet,2021-03,1,conflict_events,2021-03-01,South Sudan
Baliet,2021-06,1,conflict_events,2021-06-01,South Sudan
Baliet,2022-03,1,conflict_events,2022-03-01,South Sudan
Baliet,2023-06,2,conflict_events,2023-06-01,South Sudan
Baliet,2024-02,2,conflict_events,2024-02-01,South Sudan
Baliet,2024-05,3,conflict_events,2024-05-01,South Sudan
Baliet,2024-06,2,conflict_events,2024-06-01,South Sudan
Baliet,2024-08,1,conflict_events,2024-08-01,South Sudan
Baliet,2025-03,2,conflict_events,2025-03-01,South Sudan
Baliet,2025-08,2,conflict_events,2025-08-01,South Sudan
Baliet,2025-11,2,conflict_events,2025-11-01,South Sudan
Baliet,2025-12,1,conflict_events,2025-12-01,South Sudan
Baliet,2026-02,3,conflict_events,2026-02-01,South Sudan
Bor South,2011-12,2,conflict_events,2011-12-01,South Sudan
Bor South,2012-01,2,conflict_events,2012-01-01,South Sudan
Bor South,2012-02,1,conflict_events,2012-02-01,South Sudan
Bor South,2012-03,3,conflict_events,2012-03-01,South Sudan
Bor South,2012-04,1,conflict_events,2012-04-01,South Sudan
Bor South,2012-05,4,conflict_events,2012-05-01,South Sudan
Bor South,2012-06,1,conflict_events,2012-06-01,South Sudan
Bor South,2012-09,1,conflict_events,2012-09-01,South Sudan
Bor South,2012-10,4,conflict_events,2012-10-01,South Sudan
Bor South,2012-11,1,conflict_events,2012-11-01,South Sudan
Bor South,2013-01,4,conflict_events,2013-01-01,South Sudan
Bor South,2013-02,1,conflict_events,2013-02-01,South Sudan
Bor South,2013-03,1,conflict_events,2013-03-01,South Sudan
Bor South,2013-04,3,conflict_events,2013-04-01,South Sudan
Bor South,2013-05,1,conflict_events,2013-05-01,South Sudan
Bor South,2013-06,1,conflict_events,2013-06-01,South Sudan
Bor South,2013-09,2,conflict_events,2013-09-01,South Sudan
Bor South,2013-12,21,conflict_events,2013-12-01,South Sudan
Bor South,2014-01,40,conflict_events,2014-01-01,South Sudan
Bor South,2014-02,4,conflict_events,2014-02-01,South Sudan
Bor South,2014-03,5,conflict_events,2014-03-01,South Sudan
Bor South,2014-04,6,conflict_events,2014-04-01,South Sudan
Bor South,2014-05,1,conflict_events,2014-05-01,South Sudan
Bor South,2014-06,1,conflict_events,2014-06-01,South Sudan
Bor South,2014-07,2,conflict_events,2014-07-01,South Sudan
Bor South,2014-09,1,conflict_events,2014-09-01,South Sudan
Bor South,2014-10,1,conflict_events,2014-10-01,South Sudan
Bor South,2014-12,1,conflict_events,2014-12-01,South Sudan
Bor South,2015-02,4,conflict_events,2015-02-01,South Sudan
Bor South,2015-03,1,conflict_events,2015-03-01,South Sudan
Bor South,2015-04,2,conflict_events,2015-04-01,South Sudan
Bor South,2015-05,2,conflict_events,2015-05-01,South Sudan
Bor South,2015-07,1,conflict_events,2015-07-01,South Sudan
Bor South,2015-08,1,conflict_events,2015-08-01,South Sudan
Bor South,2015-09,2,conflict_events,2015-09-01,South Sudan
Bor South,2015-10,2,conflict_events,2015-10-01,South Sudan
Bor South,2015-11,1,conflict_events,2015-11-01,South Sudan
Bor South,2016-01,1,conflict_events,2016-01-01,South Sudan
Bor South,2016-02,1,conflict_events,2016-02-01,South Sudan
Bor South,2016-03,5,conflict_events,2016-03-01,South Sudan
Bor South,2016-04,6,conflict_events,2016-04-01,South Sudan
Bor South,2016-05,1,conflict_events,2016-05-01,South Sudan
Bor South,2016-07,2,conflict_events,2016-07-01,South Sudan
Bor South,2016-08,1,conflict_events,2016-08-01,South Sudan
Bor South,2016-11,1,conflict_events,2016-11-01,South Sudan
Bor South,2016-12,2,conflict_events,2016-12-01,South Sudan
Bor South,2017-01,1,conflict_events,2017-01-01,South Sudan
Bor South,2017-02,4,conflict_events,2017-02-01,South Sudan
Bor South,2017-04,3,conflict_events,2017-04-01,South Sudan
Bor South,2017-05,5,conflict_events,2017-05-01,South Sudan
Bor South,2017-06,2,conflict_events,2017-06-01,South Sudan
Bor South,2017-07,4,conflict_events,2017-07-01,South Sudan
Bor South,2017-10,1,conflict_events,2017-10-01,South Sudan
Bor South,2017-11,2,conflict_events,2017-11-01,South Sudan
Bor South,2017-12,1,conflict_events,2017-12-01,South Sudan
Bor South,2018-01,3,conflict_events,2018-01-01,South Sudan
Bor South,2018-02,3,conflict_events,2018-02-01,South Sudan
Bor South,2018-03,1,conflict_events,2018-03-01,South Sudan
Bor South,2018-04,1,conflict_events,2018-04-01,South Sudan
Bor South,2018-09,1,conflict_events,2018-09-01,South Sudan
Bor South,2018-10,5,conflict_events,2018-10-01,South Sudan
Bor South,2018-11,4,conflict_events,2018-11-01,South Sudan
Bor South,2018-12,1,conflict_events,2018-12-01,South Sudan
Bor South,2019-01,2,conflict_events,2019-01-01,South Sudan
Bor South,2019-02,3,conflict_events,2019-02-01,South Sudan
Bor South,2019-03,2,conflict_events,2019-03-01,South Sudan
Bor South,2019-04,1,conflict_events,2019-04-01,South Sudan
Bor South,2019-05,1,conflict_events,2019-05-01,South Sudan
Bor South,2019-07,1,conflict_events,2019-07-01,South Sudan
Bor South,2019-09,1,conflict_events,2019-09-01,South Sudan
Bor South,2019-10,1,conflict_events,2019-10-01,South Sudan
