country,adm1_name,date,indicator,value,group,year,month,month_name,year_month,year_month_str
Afghanistan,Ghazni,2025-03-16,percent_area_flooded,3.343355023,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghazni,2025-03-16,percent_area_flooded,0.791838079,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,8.598973481,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,11.85718428,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,0.538221313,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.012428943,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.007040003,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.008546777,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.495528274,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.026478809,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.168423986,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.37827358,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.282693054,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.01056043,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.068127207,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,1.077263954,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.211177454,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.020156277,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,0.398054962,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hirat,2025-03-16,percent_area_flooded,5.7012576,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.007967413,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.599610253,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.96276792,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.041354675,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.285391179,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.74772505,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Uruzgan,2025-03-16,percent_area_flooded,0.393486403,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Uruzgan,2025-03-16,percent_area_flooded,0.609767355,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.024921615,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.013076914,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.075642818,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.282569734,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.775164231,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.002791449,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.170839848,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.010242741,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.004230156,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.014198937,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.083520647,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Jawzjan,2025-03-16,percent_area_flooded,0.272347123,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Jawzjan,2025-03-16,percent_area_flooded,2.687414941,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.555858614,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.289069402,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.571279732,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.166275961,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,5.542322838,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.062162076,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.011249932,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kapisa,2025-03-16,percent_area_flooded,0.075656299,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kapisa,2025-03-16,percent_area_flooded,0.419105973,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kapisa,2025-03-16,percent_area_flooded,0.351969933,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,0.316252409,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,0.255838387,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,1.724634666,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,0.309694579,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,0.255780862,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,3.729291251,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,2.890536897,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,0.777916972,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,6.11203803,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Parwan,2025-03-16,percent_area_flooded,6.040150017,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,4.846496335,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,9.185031412,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,11.47262599,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,8.100238924,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kapisa,2025-03-16,percent_area_flooded,1.314983724,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kapisa,2025-03-16,percent_area_flooded,0.181650686,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kapisa,2025-03-16,percent_area_flooded,0.423124949,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.553646461,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.451378644,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.087761183,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.022836375,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nimroz,2025-03-16,percent_area_flooded,0.039079343,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nimroz,2025-03-16,percent_area_flooded,0.616114247,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nimroz,2025-03-16,percent_area_flooded,0.153443802,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nimroz,2025-03-16,percent_area_flooded,0.105127892,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.922416162,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Farah,2025-03-16,percent_area_flooded,0.078901723,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,5.165541133,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.086519631,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.020475304,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.71319535,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.073316664,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.994404152,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,1.668637291,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.362980282,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,0.923081267,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kabul,2025-03-16,percent_area_flooded,3.065245401,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,0.244106724,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nuristan,2025-03-16,percent_area_flooded,0.06574789,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,2.483017931,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.154571602,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,1.018886373,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,2.243809841,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.245700911,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.072234326,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.937103368,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.055226462,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.388236831,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,2.634328907,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.136226065,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,1.730796175,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Nangarhar,2025-03-16,percent_area_flooded,0.201312561,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Logar,2025-03-16,percent_area_flooded,6.357570348,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Logar,2025-03-16,percent_area_flooded,0.75105642,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Logar,2025-03-16,percent_area_flooded,3.418331161,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Logar,2025-03-16,percent_area_flooded,0.125327517,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Logar,2025-03-16,percent_area_flooded,0.35691631,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Maidan Wardak,2025-03-16,percent_area_flooded,17.5464459,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Uruzgan,2025-03-16,percent_area_flooded,0.646726757,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Uruzgan,2025-03-16,percent_area_flooded,0.393486403,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Uruzgan,2025-03-16,percent_area_flooded,0.609767355,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.024921615,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.013076914,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.075642818,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Logar,2025-03-16,percent_area_flooded,5.376167024,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Laghman,2025-03-16,percent_area_flooded,0.089135007,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Laghman,2025-03-16,percent_area_flooded,0.70032079,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Laghman,2025-03-16,percent_area_flooded,0.32629344,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,1.820303104,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,0.171215162,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,0.199108955,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,3.375554884,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,8.641916228,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.502745337,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.029726724,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.14532754,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.767866428,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.403273988,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.324132786,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.265254797,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.171613959,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.116877847,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.247414198,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.267902782,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.084147122,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Baghlan,2025-03-16,percent_area_flooded,0.197388799,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,2.610808171,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,1.212224264,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,1.371823086,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,1.910718589,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,0.916417212,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,1.365747035,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Panjsher,2025-03-16,percent_area_flooded,1.114803466,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Zabul,2025-03-16,percent_area_flooded,0.282569734,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,14.49601334,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.775164231,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.010242741,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,14.86000146,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,2.8986874,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,0.265226575,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,0.508847215,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,7.758963966,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,7.428330317,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,4.05275547,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,6.058122511,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,0.289115172,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,0.009709148,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,4.059386645,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,0.014467066,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,4.278166317,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,2.249504414,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Samangan,2025-03-16,percent_area_flooded,0.038862072,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Samangan,2025-03-16,percent_area_flooded,0.562366134,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Samangan,2025-03-16,percent_area_flooded,0.104950982,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,2.605219606,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,0.317567812,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,4.879946045,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,0.063383715,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,0.8026988,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.561276429,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.591214123,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Balkh,2025-03-16,percent_area_flooded,0.342018993,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,0.260870554,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghor,2025-03-16,percent_area_flooded,0.224342373,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,1.389412021,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.166275961,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.004230156,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.014198937,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.083520647,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Jawzjan,2025-03-16,percent_area_flooded,0.272347123,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Jawzjan,2025-03-16,percent_area_flooded,2.687414941,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.555858614,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.289069402,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.571279732,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Faryab,2025-03-16,percent_area_flooded,0.74772505,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.285391179,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.041354675,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.96276792,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.012428943,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Hilmand,2025-03-16,percent_area_flooded,0.007040003,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.008546777,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.495528274,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badghis,2025-03-16,percent_area_flooded,0.026478809,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,0.244106724,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,8.598973481,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,6.202386515,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,0.035635279,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,3.495501403,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,10.10918087,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,2.459536735,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kandahar,2025-03-16,percent_area_flooded,0.002791449,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,2.202647458,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Bamyan,2025-03-16,percent_area_flooded,21.74581841,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Ghazni,2025-03-16,percent_area_flooded,0.030067993,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,0.063383715,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,0.8026988,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.561276429,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.591214123,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,2.202647458,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.804730921,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.408465543,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,1.357123382,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.492313798,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.091092835,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.312148037,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,4.879946045,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.241908005,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.139947277,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.074923727,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.237227416,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.842573791,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.143651176,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.201148978,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.729844365,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.024912039,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,0.930103731,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,1.030951811,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Badakhshan,2025-03-16,percent_area_flooded,1.050501587,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Takhar,2025-03-16,percent_area_flooded,0.345217763,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,0.317567812,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Kunduz,2025-03-16,percent_area_flooded,2.605219606,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Samangan,2025-03-16,percent_area_flooded,0.104950982,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,0.035635279,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,6.202386515,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,8.598973481,Unknown,2025,3,Mar,2025-03,2025-03
Afghanistan,Daykundi,2025-03-16,percent_area_flooded,0.244106724,Unknown,2025,3,Mar,2025-03,2025-03
